start_chrom,start_pos,stop_chrom,stop_pos,altSiteCount,refSiteCount,avgDepth,avgRefReads,avgAltReads,avgOtherReads
chloroplast,1501,chloroplast,1550,0,50.0,2997.36,2996.6,0.0,0.0
chloroplast,1551,chloroplast,1600,0,50.0,2996.84,2995.74,0.0,0.0
chloroplast,1601,chloroplast,1650,0,50.0,2997.18,2995.38,0.0,0.0
chloroplast,1651,chloroplast,1700,0,50.0,2997.34,2996.78,0.0,0.0
chloroplast,1701,chloroplast,1750,0,50.0,2998.36,2996.6,0.0,0.0
chloroplast,1751,chloroplast,1800,0,50.0,2998.3,2997.58,0.0,0.0
chloroplast,1801,chloroplast,1850,0,50.0,2998.04,2997.52,0.0,0.0
chloroplast,1851,chloroplast,1900,0,50.0,2997.04,2995.96,0.0,0.0
chloroplast,1901,chloroplast,1950,0,50.0,2997.52,2996.86,0.0,0.0
chloroplast,1951,chloroplast,2000,0,50.0,2996.78,2996.64,0.0,0.0
chloroplast,2001,chloroplast,2050,0,50.0,2997.58,2997.2,0.0,0.0
chloroplast,2051,chloroplast,2100,0,50.0,2997.8,2997.04,0.0,0.0
chloroplast,2101,chloroplast,2150,0,50.0,2997.84,2997.4,0.0,0.0
chloroplast,2151,chloroplast,2200,0,50.0,2997.6,2996.74,0.0,0.0
chloroplast,2201,chloroplast,2250,0,50.0,2996.9,2995.5,0.0,0.0
chloroplast,2251,chloroplast,2300,0,50.0,2997.54,2996.92,0.0,0.0
chloroplast,2301,chloroplast,2350,0,50.0,2996.84,2995.7,0.0,0.0
chloroplast,2351,chloroplast,2400,0,50.0,2996.64,2995.7,0.0,0.0
chloroplast,2401,chloroplast,2450,0,50.0,2998.02,2997.34,0.0,0.0
chloroplast,2451,chloroplast,2500,0,50.0,2996.06,2995.76,0.0,0.0
chloroplast,2501,chloroplast,2550,0,50.0,2996.76,2995.1,0.0,0.0
chloroplast,2551,chloroplast,2600,0,50.0,2996.52,2996.12,0.0,0.0
chloroplast,2601,chloroplast,2650,0,50.0,2997.04,2996.48,0.0,0.0
chloroplast,2651,chloroplast,2700,0,50.0,2996.56,2996.0,0.0,0.0
chloroplast,2701,chloroplast,2750,0,50.0,2995.9,2995.54,0.0,0.0
chloroplast,2751,chloroplast,2800,0,50.0,2997.3,2995.16,0.0,0.0
chloroplast,2801,chloroplast,2850,0,50.0,2997.92,2996.6,0.0,0.0
chloroplast,2851,chloroplast,2900,0,50.0,2996.24,2994.64,0.0,0.0
chloroplast,2901,chloroplast,2950,0,50.0,2996.7,2995.86,0.0,0.0
chloroplast,2951,chloroplast,3000,0,50.0,2996.0,2995.16,0.0,0.0
chloroplast,3001,chloroplast,3050,0,50.0,2996.04,2994.24,0.0,0.0
chloroplast,3051,chloroplast,3100,0,50.0,2996.96,2995.48,0.0,0.0
chloroplast,3101,chloroplast,3150,0,50.0,2996.12,2995.16,0.0,0.0
chloroplast,3151,chloroplast,3200,0,50.0,2996.18,2995.04,0.0,0.0
chloroplast,3201,chloroplast,3250,0,50.0,2997.0,2996.1,0.0,0.0
chloroplast,3251,chloroplast,3300,0,50.0,2997.94,2997.1,0.0,0.0
chloroplast,3301,chloroplast,3350,0,50.0,2997.68,2996.58,0.0,0.0
chloroplast,3351,chloroplast,3400,0,50.0,2996.24,2995.54,0.0,0.0
chloroplast,3401,chloroplast,3450,0,50.0,2997.08,2996.52,0.0,0.0
chloroplast,3451,chloroplast,3500,0,50.0,2995.1,2994.2,0.0,0.0
chloroplast,3501,chloroplast,3550,0,50.0,2994.66,2992.66,0.0,0.0
chloroplast,3551,chloroplast,3600,0,50.0,2997.04,2995.94,0.0,0.0
chloroplast,3601,chloroplast,3650,0,50.0,2996.14,2993.58,0.0,0.0
chloroplast,3651,chloroplast,3700,0,50.0,2995.56,2994.2,0.0,0.0
chloroplast,3701,chloroplast,3750,0,50.0,2996.48,2994.9,0.0,0.0
chloroplast,3751,chloroplast,3800,0,50.0,2997.42,2996.42,0.0,0.0
chloroplast,3801,chloroplast,3850,0,50.0,2997.9,2997.12,0.0,0.0
chloroplast,3851,chloroplast,3900,0,50.0,2998.16,2997.5,0.0,0.0
chloroplast,3901,chloroplast,3950,0,50.0,2998.4,2997.66,0.0,0.0
chloroplast,3951,chloroplast,4000,0,50.0,2996.22,2994.1,0.0,0.0
chloroplast,4001,chloroplast,4050,0,50.0,2996.92,2995.62,0.0,0.0
chloroplast,4051,chloroplast,4100,0,50.0,2996.76,2995.48,0.0,0.0
chloroplast,4101,chloroplast,4150,0,50.0,2996.68,2996.12,0.0,0.0
chloroplast,4151,chloroplast,4200,0,50.0,2997.16,2996.16,0.0,0.0
chloroplast,4201,chloroplast,4250,0,50.0,2996.06,2994.66,0.0,0.0
chloroplast,4251,chloroplast,4300,0,50.0,2997.02,2996.28,0.0,0.0
chloroplast,4301,chloroplast,4350,0,50.0,2993.74,2993.02,0.0,0.0
chloroplast,4351,chloroplast,4400,0,50.0,2994.06,2989.3,0.0,0.0
chloroplast,4401,chloroplast,4450,0,50.0,2997.62,2997.04,0.0,0.0
chloroplast,4451,chloroplast,4500,0,50.0,2998.3,2998.22,0.0,0.0
chloroplast,4501,chloroplast,4550,0,50.0,2998.6,2997.7,0.0,0.0
chloroplast,4551,chloroplast,4600,0,50.0,2999.04,2997.8,0.0,0.0
chloroplast,4601,chloroplast,4650,0,50.0,2996.42,2993.76,0.0,0.0
chloroplast,4651,chloroplast,4700,0,50.0,2996.98,2996.1,0.0,0.0
chloroplast,4701,chloroplast,4750,0,50.0,2998.52,2926.38,0.0,0.0
chloroplast,4751,chloroplast,4800,0,50.0,2997.26,2682.04,0.0,0.0
chloroplast,4801,chloroplast,4850,0,50.0,2996.4,2367.42,0.0,0.0
chloroplast,4851,chloroplast,4900,0,50.0,2994.58,1591.5,0.0,0.0
chloroplast,4901,chloroplast,4950,0,50.0,2996.98,2741.8,0.0,0.0
chloroplast,4951,chloroplast,5000,0,50.0,2997.38,2848.7,0.0,0.0
chloroplast,5001,chloroplast,5050,0,50.0,2997.94,2816.04,0.0,0.0
chloroplast,5051,chloroplast,5100,0,50.0,2993.4,1611.24,0.0,0.0
chloroplast,5101,chloroplast,5150,0,50.0,2676.76,1177.62,0.0,0.0
chloroplast,5151,chloroplast,5200,1,49.0,1896.46,1536.92,6.42,0.12
chloroplast,5201,chloroplast,5250,0,50.0,2913.06,2903.74,0.0,0.0
chloroplast,5251,chloroplast,5300,0,50.0,2996.76,2990.58,0.0,0.0
chloroplast,5301,chloroplast,5350,0,50.0,2995.26,2978.76,0.0,0.0
chloroplast,5351,chloroplast,5400,0,50.0,2997.5,2996.14,0.0,0.0
chloroplast,5401,chloroplast,5450,0,50.0,2994.62,2993.08,0.0,0.0
chloroplast,5451,chloroplast,5500,0,50.0,2993.44,2991.72,0.0,0.0
chloroplast,5501,chloroplast,5550,0,50.0,2996.74,2995.06,0.0,0.0
chloroplast,5551,chloroplast,5600,0,50.0,2997.24,2995.84,0.0,0.0
chloroplast,5601,chloroplast,5650,0,50.0,2996.48,2995.84,0.0,0.0
chloroplast,5651,chloroplast,5700,0,50.0,2996.1,2993.82,0.0,0.0
chloroplast,5701,chloroplast,5750,0,50.0,2995.74,2992.18,0.0,0.0
chloroplast,5751,chloroplast,5800,0,50.0,2996.56,2995.16,0.0,0.0
chloroplast,5801,chloroplast,5850,0,50.0,2996.32,2993.2,0.0,0.0
chloroplast,5851,chloroplast,5900,0,50.0,2997.52,2995.04,0.0,0.0
chloroplast,5901,chloroplast,5950,0,50.0,2996.54,2980.62,0.0,0.0
chloroplast,5951,chloroplast,6000,0,50.0,2995.48,2382.56,0.0,0.0
chloroplast,6001,chloroplast,6050,0,50.0,2994.68,1486.72,0.0,0.0
chloroplast,6051,chloroplast,6100,0,50.0,2993.74,2273.64,0.0,0.0
chloroplast,6101,chloroplast,6150,0,50.0,2998.0,2962.5,0.0,0.0
chloroplast,6151,chloroplast,6200,0,50.0,2998.48,2997.2,0.0,0.0
chloroplast,6201,chloroplast,6250,0,50.0,2997.16,2996.6,0.0,0.0
chloroplast,6251,chloroplast,6300,0,50.0,2997.18,2995.8,0.0,0.0
chloroplast,6301,chloroplast,6350,0,50.0,2996.38,2995.86,0.0,0.0
chloroplast,6351,chloroplast,6400,0,50.0,2998.56,2997.44,0.0,0.0
chloroplast,6401,chloroplast,6450,0,50.0,2997.66,2996.8,0.0,0.0
chloroplast,6451,chloroplast,6500,0,50.0,2996.24,2995.92,0.0,0.0
chloroplast,6501,chloroplast,6550,1,49.0,2997.78,2989.94,5.88,0.0
chloroplast,6551,chloroplast,6600,0,50.0,2993.66,2992.08,0.0,0.0
chloroplast,6601,chloroplast,6650,0,50.0,2996.96,2995.18,0.0,0.0
chloroplast,6651,chloroplast,6700,0,50.0,2995.82,2995.48,0.0,0.0
chloroplast,6701,chloroplast,6750,0,50.0,2998.62,2997.5,0.0,0.0
chloroplast,6751,chloroplast,6800,0,50.0,2997.6,2996.7,0.0,0.0
chloroplast,6801,chloroplast,6850,0,50.0,2995.58,2994.96,0.0,0.0
chloroplast,6851,chloroplast,6900,0,50.0,2997.48,2996.6,0.0,0.0
chloroplast,6901,chloroplast,6950,0,50.0,2996.6,2995.52,0.0,0.0
chloroplast,6951,chloroplast,7000,0,50.0,2996.26,2994.38,0.0,0.0
chloroplast,7001,chloroplast,7050,0,50.0,2997.24,2996.64,0.0,0.0
chloroplast,7051,chloroplast,7100,0,50.0,2995.04,2993.4,0.0,0.0
chloroplast,7101,chloroplast,7150,0,50.0,2995.86,2992.92,0.0,0.0
chloroplast,7151,chloroplast,7200,0,50.0,2995.94,2995.22,0.0,0.0
chloroplast,7201,chloroplast,7250,0,50.0,2997.06,2995.4,0.0,0.0
chloroplast,7251,chloroplast,7300,0,50.0,2995.46,2993.94,0.0,0.0
chloroplast,7301,chloroplast,7350,0,50.0,2996.76,2995.18,0.0,0.0
chloroplast,7351,chloroplast,7400,0,50.0,2998.1,2997.46,0.0,0.0
chloroplast,7401,chloroplast,7450,0,50.0,2997.4,2996.64,0.0,0.0
chloroplast,7451,chloroplast,7500,0,50.0,2996.66,2995.88,0.0,0.0
chloroplast,7501,chloroplast,7550,0,50.0,2996.18,2994.86,0.0,0.0
chloroplast,7551,chloroplast,7600,0,50.0,2995.72,2994.3,0.0,0.0
chloroplast,7601,chloroplast,7650,0,50.0,2997.18,2996.52,0.0,0.0
chloroplast,7651,chloroplast,7700,0,50.0,2997.32,2996.62,0.0,0.0
chloroplast,7701,chloroplast,7750,0,50.0,2996.66,2995.04,0.0,0.0
chloroplast,7751,chloroplast,7800,0,50.0,2995.98,2995.14,0.0,0.0
chloroplast,7801,chloroplast,7850,0,50.0,2996.62,2995.88,0.0,0.0
chloroplast,7851,chloroplast,7900,0,50.0,2996.36,2995.8,0.0,0.0
chloroplast,7901,chloroplast,7950,0,50.0,2995.98,2995.06,0.0,0.0
chloroplast,7951,chloroplast,8000,0,50.0,2993.56,2992.76,0.0,0.0
chloroplast,8001,chloroplast,8050,0,50.0,2995.66,2989.68,0.0,0.0
chloroplast,8051,chloroplast,8100,0,50.0,2997.04,2995.14,0.0,0.0
chloroplast,8101,chloroplast,8150,0,50.0,2996.28,2995.38,0.0,0.0
chloroplast,8151,chloroplast,8200,0,50.0,2996.04,2993.14,0.0,0.0
chloroplast,8201,chloroplast,8250,0,50.0,2997.04,2996.0,0.0,0.0
chloroplast,8251,chloroplast,8300,0,50.0,2996.28,2995.5,0.0,0.0
chloroplast,8301,chloroplast,8350,0,50.0,2996.92,2995.66,0.0,0.0
chloroplast,8351,chloroplast,8400,0,50.0,2995.74,2994.82,0.0,0.0
chloroplast,8401,chloroplast,8450,0,50.0,2997.3,2996.32,0.0,0.0
chloroplast,8451,chloroplast,8500,0,50.0,2996.76,2996.26,0.0,0.0
chloroplast,8501,chloroplast,8550,0,50.0,2997.06,2996.26,0.0,0.0
chloroplast,8551,chloroplast,8600,0,50.0,2996.4,2995.88,0.0,0.0
chloroplast,8601,chloroplast,8650,0,50.0,2996.9,2996.2,0.0,0.0
chloroplast,8651,chloroplast,8700,0,50.0,2997.8,2996.92,0.0,0.0
chloroplast,8701,chloroplast,8750,0,50.0,2998.14,2997.02,0.0,0.0
chloroplast,8751,chloroplast,8800,0,50.0,2994.44,2994.26,0.0,0.0
chloroplast,8801,chloroplast,8850,0,50.0,2994.58,2992.28,0.0,0.0
chloroplast,8851,chloroplast,8900,0,50.0,2996.16,2995.48,0.0,0.0
chloroplast,8901,chloroplast,8950,1,49.0,2996.38,2981.76,7.9,0.12
chloroplast,8951,chloroplast,9000,0,50.0,2996.72,2994.04,0.0,0.0
chloroplast,9001,chloroplast,9050,0,50.0,2997.84,2996.86,0.0,0.0
chloroplast,9051,chloroplast,9100,0,50.0,2995.52,2994.52,0.0,0.0
chloroplast,9101,chloroplast,9150,0,50.0,2995.96,2994.24,0.0,0.0
chloroplast,9151,chloroplast,9200,0,50.0,2996.28,2995.4,0.0,0.0
chloroplast,9201,chloroplast,9250,0,50.0,2997.34,2996.06,0.0,0.0
chloroplast,9251,chloroplast,9300,0,50.0,2996.68,2995.8,0.0,0.0
chloroplast,9301,chloroplast,9350,0,50.0,2996.06,2994.88,0.0,0.0
chloroplast,9351,chloroplast,9400,0,50.0,2994.7,2993.5,0.0,0.0
chloroplast,9401,chloroplast,9450,0,50.0,2995.2,2993.74,0.0,0.0
chloroplast,9451,chloroplast,9500,0,50.0,2994.18,2993.64,0.0,0.0
chloroplast,9501,chloroplast,9550,0,50.0,2994.94,2993.62,0.0,0.0
chloroplast,9551,chloroplast,9600,0,50.0,2990.72,2988.94,0.0,0.0
chloroplast,9601,chloroplast,9650,0,50.0,2992.18,2990.22,0.0,0.0
chloroplast,9651,chloroplast,9700,0,50.0,2992.98,2992.14,0.0,0.0
chloroplast,9701,chloroplast,9750,0,50.0,2989.24,2988.1,0.0,0.0
chloroplast,9751,chloroplast,9800,0,50.0,2990.82,2990.46,0.0,0.0
chloroplast,9801,chloroplast,9850,0,50.0,2991.86,2990.5,0.0,0.0
chloroplast,9851,chloroplast,9900,0,50.0,2994.84,2993.9,0.0,0.0
chloroplast,9901,chloroplast,9950,0,50.0,2996.08,2994.4,0.0,0.0
chloroplast,9951,chloroplast,10000,3,47.0,2996.44,2928.64,45.24,0.08
chloroplast,10001,chloroplast,10050,0,50.0,2995.68,2994.7,0.0,0.0
chloroplast,10051,chloroplast,10100,0,50.0,2997.94,2997.48,0.0,0.0
chloroplast,10101,chloroplast,10150,0,50.0,2997.52,2997.32,0.0,0.0
chloroplast,10151,chloroplast,10200,0,50.0,2995.78,2993.04,0.0,0.0
chloroplast,10201,chloroplast,10250,0,50.0,2997.4,2997.0,0.0,0.0
chloroplast,10251,chloroplast,10300,0,50.0,2994.4,2993.6,0.0,0.0
chloroplast,10301,chloroplast,10350,0,50.0,2994.2,2992.92,0.0,0.0
chloroplast,10351,chloroplast,10400,0,50.0,2996.54,2996.06,0.0,0.0
chloroplast,10401,chloroplast,10450,0,50.0,2996.74,2995.86,0.0,0.0
chloroplast,10451,chloroplast,10500,0,50.0,2995.24,2994.18,0.0,0.0
chloroplast,10501,chloroplast,10550,0,50.0,2995.36,2993.56,0.0,0.0
chloroplast,10551,chloroplast,10600,0,50.0,2995.68,2994.74,0.0,0.0
chloroplast,10601,chloroplast,10650,0,50.0,2995.18,2993.12,0.0,0.0
chloroplast,10651,chloroplast,10700,0,50.0,2995.76,2994.62,0.0,0.0
chloroplast,10701,chloroplast,10750,0,50.0,2995.78,2993.16,0.0,0.0
chloroplast,10751,chloroplast,10800,0,50.0,2996.18,2992.64,0.0,0.0
chloroplast,10801,chloroplast,10850,0,50.0,2996.04,2995.12,0.0,0.0
chloroplast,10851,chloroplast,10900,0,50.0,2995.0,2993.34,0.0,0.0
chloroplast,10901,chloroplast,10950,0,50.0,2996.98,2993.88,0.0,0.0
chloroplast,10951,chloroplast,11000,0,50.0,2996.92,2995.32,0.0,0.0
chloroplast,11001,chloroplast,11050,0,50.0,2997.54,2997.26,0.0,0.0
chloroplast,11051,chloroplast,11100,0,50.0,2995.96,2995.18,0.0,0.0
chloroplast,11101,chloroplast,11150,0,50.0,2994.98,2993.84,0.0,0.0
chloroplast,11151,chloroplast,11200,0,50.0,2995.94,2994.66,0.0,0.0
chloroplast,11201,chloroplast,11250,0,50.0,2996.8,2996.26,0.0,0.0
chloroplast,11251,chloroplast,11300,0,50.0,2994.78,2993.48,0.0,0.0
chloroplast,11301,chloroplast,11350,0,50.0,2997.74,2997.36,0.0,0.0
chloroplast,11351,chloroplast,11400,0,50.0,2997.28,2996.4,0.0,0.0
chloroplast,11401,chloroplast,11450,0,50.0,2997.16,2996.2,0.0,0.0
chloroplast,11451,chloroplast,11500,0,50.0,2996.66,2994.82,0.0,0.0
chloroplast,11501,chloroplast,11550,0,50.0,2996.7,2995.16,0.0,0.0
chloroplast,11551,chloroplast,11600,0,50.0,2998.42,2997.38,0.0,0.0
chloroplast,11601,chloroplast,11650,0,50.0,2998.0,2996.58,0.0,0.0
chloroplast,11651,chloroplast,11700,0,50.0,2996.84,2996.4,0.0,0.0
chloroplast,11701,chloroplast,11750,0,50.0,2997.72,2996.56,0.0,0.0
chloroplast,11751,chloroplast,11800,0,50.0,2998.06,2997.68,0.0,0.0
chloroplast,11801,chloroplast,11850,0,50.0,2997.54,2997.0,0.0,0.0
chloroplast,11851,chloroplast,11900,0,50.0,2993.44,2993.08,0.0,0.0
chloroplast,11901,chloroplast,11950,1,49.0,2995.7,2971.24,9.16,0.06
chloroplast,11951,chloroplast,12000,0,50.0,2996.18,2994.82,0.0,0.0
chloroplast,12001,chloroplast,12050,0,50.0,2996.56,2995.9,0.0,0.0
chloroplast,12051,chloroplast,12100,0,50.0,2997.28,2996.66,0.0,0.0
chloroplast,12101,chloroplast,12150,0,50.0,2997.42,2996.46,0.0,0.0
chloroplast,12151,chloroplast,12200,0,50.0,2997.76,2997.2,0.0,0.0
chloroplast,12201,chloroplast,12250,0,50.0,2997.46,2995.78,0.0,0.0
chloroplast,12251,chloroplast,12300,0,50.0,2995.48,2994.48,0.0,0.0
chloroplast,12301,chloroplast,12350,0,50.0,2996.54,2994.2,0.0,0.0
chloroplast,12351,chloroplast,12400,0,50.0,2997.04,2995.44,0.0,0.0
chloroplast,12401,chloroplast,12450,0,50.0,2996.52,2995.8,0.0,0.0
chloroplast,12451,chloroplast,12500,0,50.0,2997.1,2996.32,0.0,0.0
chloroplast,12501,chloroplast,12550,0,50.0,2998.16,2997.58,0.0,0.0
chloroplast,12551,chloroplast,12600,0,50.0,2996.04,2995.04,0.0,0.0
chloroplast,12601,chloroplast,12650,0,50.0,2997.12,2995.8,0.0,0.0
chloroplast,12651,chloroplast,12700,0,50.0,2996.84,2995.48,0.0,0.0
chloroplast,12701,chloroplast,12750,0,50.0,2997.0,2995.58,0.0,0.0
chloroplast,12751,chloroplast,12800,0,50.0,2997.72,2997.32,0.0,0.0
chloroplast,12801,chloroplast,12850,0,50.0,2996.88,2995.96,0.0,0.0
chloroplast,12851,chloroplast,12900,0,50.0,2997.54,2996.28,0.0,0.0
chloroplast,12901,chloroplast,12950,0,50.0,2997.96,2996.6,0.0,0.0
chloroplast,12951,chloroplast,13000,0,50.0,2998.24,2997.32,0.0,0.0
chloroplast,13001,chloroplast,13050,0,50.0,2998.04,2997.64,0.0,0.0
chloroplast,13051,chloroplast,13100,0,50.0,2997.74,2996.72,0.0,0.0
chloroplast,13101,chloroplast,13150,0,50.0,2997.86,2997.52,0.0,0.0
chloroplast,13151,chloroplast,13200,0,50.0,2997.56,2997.08,0.0,0.0
chloroplast,13201,chloroplast,13250,0,50.0,2997.2,2996.36,0.0,0.0
chloroplast,13251,chloroplast,13300,0,50.0,2997.54,2996.74,0.0,0.0
chloroplast,13301,chloroplast,13350,0,50.0,2996.68,2995.6,0.0,0.0
chloroplast,13351,chloroplast,13400,0,50.0,2996.0,2995.42,0.0,0.0
chloroplast,13401,chloroplast,13450,0,50.0,2997.9,2995.78,0.0,0.0
chloroplast,13451,chloroplast,13500,0,50.0,2997.5,2996.8,0.0,0.0
chloroplast,13501,chloroplast,13550,0,50.0,2998.08,2997.1,0.0,0.0
chloroplast,13551,chloroplast,13600,0,50.0,2997.82,2997.3,0.0,0.0
chloroplast,13601,chloroplast,13650,0,50.0,2997.64,2996.9,0.0,0.0
chloroplast,13651,chloroplast,13700,0,50.0,2995.12,2994.18,0.0,0.0
chloroplast,13701,chloroplast,13750,0,50.0,2996.8,2995.36,0.0,0.0
chloroplast,13751,chloroplast,13800,0,50.0,2997.54,2996.82,0.0,0.0
chloroplast,13801,chloroplast,13850,0,50.0,2997.56,2996.56,0.0,0.0
chloroplast,13851,chloroplast,13900,0,50.0,2997.66,2996.88,0.0,0.0
chloroplast,13901,chloroplast,13950,0,50.0,2996.86,2996.02,0.0,0.0
chloroplast,13951,chloroplast,14000,0,50.0,2997.38,2996.86,0.0,0.0
chloroplast,14001,chloroplast,14050,0,50.0,2996.32,2996.0,0.0,0.0
chloroplast,14051,chloroplast,14100,0,50.0,2997.98,2997.8,0.0,0.0
chloroplast,14101,chloroplast,14150,0,50.0,2996.34,2995.48,0.0,0.0
chloroplast,14151,chloroplast,14200,0,50.0,2996.5,2996.16,0.0,0.0
chloroplast,14201,chloroplast,14250,0,50.0,2997.18,2996.86,0.0,0.0
chloroplast,14251,chloroplast,14300,0,50.0,2996.96,2996.58,0.0,0.0
chloroplast,14301,chloroplast,14350,0,50.0,2997.08,2996.2,0.0,0.0
chloroplast,14351,chloroplast,14400,0,50.0,2996.42,2995.72,0.0,0.0
chloroplast,14401,chloroplast,14450,0,50.0,2997.04,2995.16,0.0,0.0
chloroplast,14451,chloroplast,14500,0,50.0,2995.6,2995.22,0.0,0.0
chloroplast,14501,chloroplast,14550,0,50.0,2992.7,2991.84,0.0,0.0
chloroplast,14551,chloroplast,14600,0,50.0,2993.46,2992.16,0.0,0.0
chloroplast,14601,chloroplast,14650,0,50.0,2994.96,2993.76,0.0,0.0
chloroplast,14651,chloroplast,14700,0,50.0,2995.86,2995.04,0.0,0.0
chloroplast,14701,chloroplast,14750,0,50.0,2997.96,2996.38,0.0,0.0
chloroplast,14751,chloroplast,14800,0,50.0,2997.88,2996.68,0.0,0.0
chloroplast,14801,chloroplast,14850,0,50.0,2997.9,2995.32,0.0,0.0
chloroplast,14851,chloroplast,14900,0,50.0,2996.82,2995.18,0.0,0.0
chloroplast,14901,chloroplast,14950,0,50.0,2997.98,2996.46,0.0,0.0
chloroplast,14951,chloroplast,15000,0,50.0,2995.06,2994.28,0.0,0.0
chloroplast,15001,chloroplast,15050,0,50.0,2995.26,2993.3,0.0,0.0
chloroplast,15051,chloroplast,15100,0,50.0,2996.1,2995.48,0.0,0.0
chloroplast,15101,chloroplast,15150,0,50.0,2997.54,2996.56,0.0,0.0
chloroplast,15151,chloroplast,15200,0,50.0,2998.04,2997.0,0.0,0.0
chloroplast,15201,chloroplast,15250,0,50.0,2997.82,2997.08,0.0,0.0
chloroplast,15251,chloroplast,15300,0,50.0,2998.26,2997.64,0.0,0.0
chloroplast,15301,chloroplast,15350,0,50.0,2996.78,2996.44,0.0,0.0
chloroplast,15351,chloroplast,15400,0,50.0,2995.74,2994.9,0.0,0.0
chloroplast,15401,chloroplast,15450,0,50.0,2994.64,2993.5,0.0,0.0
chloroplast,15451,chloroplast,15500,0,50.0,2995.26,2993.94,0.0,0.0
chloroplast,15501,chloroplast,15550,0,50.0,2997.96,2997.14,0.0,0.0
chloroplast,15551,chloroplast,15600,0,50.0,2998.18,2997.08,0.0,0.0
chloroplast,15601,chloroplast,15650,0,50.0,2997.94,2996.76,0.0,0.0
chloroplast,15651,chloroplast,15700,0,50.0,2995.74,2994.96,0.0,0.0
chloroplast,15701,chloroplast,15750,0,50.0,2995.94,2993.76,0.0,0.0
chloroplast,15751,chloroplast,15800,0,50.0,2998.06,2997.64,0.0,0.0
chloroplast,15801,chloroplast,15850,0,50.0,2997.04,2995.48,0.0,0.0
chloroplast,15851,chloroplast,15900,0,50.0,2997.78,2996.62,0.0,0.0
chloroplast,15901,chloroplast,15950,0,50.0,2998.0,2996.14,0.0,0.0
chloroplast,15951,chloroplast,16000,0,50.0,2998.6,2998.1,0.0,0.0
chloroplast,16001,chloroplast,16050,1,49.0,2998.62,2984.26,13.2,0.12
chloroplast,16051,chloroplast,16100,0,50.0,2997.68,2996.8,0.0,0.0
chloroplast,16101,chloroplast,16150,0,50.0,2997.98,2996.02,0.0,0.0
chloroplast,16151,chloroplast,16200,0,50.0,2998.54,2998.16,0.0,0.0
chloroplast,16201,chloroplast,16250,0,50.0,2997.88,2997.26,0.0,0.0
chloroplast,16251,chloroplast,16300,0,50.0,2998.26,2997.42,0.0,0.0
chloroplast,16301,chloroplast,16350,0,50.0,2996.34,2994.56,0.0,0.0
chloroplast,16351,chloroplast,16400,0,50.0,2995.32,2994.74,0.0,0.0
chloroplast,16401,chloroplast,16450,0,50.0,2996.72,2993.38,0.0,0.0
chloroplast,16451,chloroplast,16500,0,50.0,2993.82,2993.3,0.0,0.0
chloroplast,16501,chloroplast,16550,0,50.0,2996.4,2994.18,0.0,0.0
