start_chrom,start_pos,stop_chrom,stop_pos,altSiteCount,refSiteCount,avgDepth,avgRefReads,avgAltReads,avgOtherReads
mitochondrion,5651,mitochondrion,5700,0,50.0,2998.42,2997.78,0.0,0.0
mitochondrion,5701,mitochondrion,5750,0,50.0,2998.92,2997.22,0.0,0.0
mitochondrion,5751,mitochondrion,5800,0,50.0,2997.82,2995.96,0.0,0.0
mitochondrion,5801,mitochondrion,5850,0,50.0,2998.66,2996.7,0.0,0.0
mitochondrion,5851,mitochondrion,5900,0,50.0,2998.88,2998.5,0.0,0.0
mitochondrion,5901,mitochondrion,5950,0,50.0,2997.9,2997.06,0.0,0.0
mitochondrion,5951,mitochondrion,6000,0,50.0,2999.12,2998.88,0.0,0.0
mitochondrion,6001,mitochondrion,6050,0,50.0,2999.12,2998.32,0.0,0.0
mitochondrion,6051,mitochondrion,6100,0,50.0,2998.34,2997.12,0.0,0.0
mitochondrion,6101,mitochondrion,6150,0,50.0,2999.1,2997.58,0.0,0.0
mitochondrion,6151,mitochondrion,6200,0,50.0,2998.74,2997.14,0.0,0.0
mitochondrion,6201,mitochondrion,6250,0,50.0,2998.86,2998.46,0.0,0.0
mitochondrion,6251,mitochondrion,6300,0,50.0,2998.78,2997.66,0.0,0.0
mitochondrion,6301,mitochondrion,6350,0,50.0,2999.14,2998.24,0.0,0.0
mitochondrion,6351,mitochondrion,6400,0,50.0,2998.98,2998.66,0.0,0.0
mitochondrion,6401,mitochondrion,6450,0,50.0,2998.36,2997.54,0.0,0.0
mitochondrion,6451,mitochondrion,6500,0,50.0,2998.92,2998.9,0.0,0.0
mitochondrion,6501,mitochondrion,6550,0,50.0,2999.54,2999.44,0.0,0.0
mitochondrion,6551,mitochondrion,6600,0,50.0,2999.64,2999.06,0.0,0.0
mitochondrion,6601,mitochondrion,6650,0,50.0,2999.88,2999.02,0.0,0.0
mitochondrion,6651,mitochondrion,6700,0,50.0,2999.08,2998.44,0.0,0.0
mitochondrion,6701,mitochondrion,6750,0,50.0,2998.72,2997.7,0.0,0.0
mitochondrion,6751,mitochondrion,6800,0,50.0,2998.84,2998.36,0.0,0.0
mitochondrion,6801,mitochondrion,6850,0,50.0,2998.64,2998.06,0.0,0.0
mitochondrion,6851,mitochondrion,6900,0,50.0,2999.44,2997.54,0.0,0.0
mitochondrion,6901,mitochondrion,6950,0,50.0,2999.48,2998.92,0.0,0.0
mitochondrion,6951,mitochondrion,7000,0,50.0,2999.38,2997.5,0.0,0.0
mitochondrion,7001,mitochondrion,7050,0,50.0,2999.04,2997.96,0.0,0.0
mitochondrion,7051,mitochondrion,7100,0,50.0,2999.02,2998.42,0.0,0.0
mitochondrion,7101,mitochondrion,7150,0,50.0,2999.62,2999.24,0.0,0.0
mitochondrion,7151,mitochondrion,7200,0,50.0,2999.16,2999.0,0.0,0.0
mitochondrion,7201,mitochondrion,7250,0,50.0,2999.22,2998.94,0.0,0.0
mitochondrion,7251,mitochondrion,7300,0,50.0,2997.66,2996.68,0.0,0.0
mitochondrion,7301,mitochondrion,7350,0,50.0,2998.56,2996.84,0.0,0.0
mitochondrion,7351,mitochondrion,7400,0,50.0,2999.64,2998.04,0.0,0.0
mitochondrion,7401,mitochondrion,7450,0,50.0,2998.24,2997.18,0.0,0.0
mitochondrion,7451,mitochondrion,7500,0,50.0,2999.66,2998.8,0.0,0.0
mitochondrion,7501,mitochondrion,7550,0,50.0,2998.5,2997.92,0.0,0.0
mitochondrion,7551,mitochondrion,7600,0,50.0,2998.74,2998.08,0.0,0.0
mitochondrion,7601,mitochondrion,7650,0,50.0,2999.1,2997.88,0.0,0.0
mitochondrion,7651,mitochondrion,7700,0,50.0,2996.9,2995.9,0.0,0.0
mitochondrion,7701,mitochondrion,7750,0,50.0,2999.32,2998.46,0.0,0.0
mitochondrion,7751,mitochondrion,7800,0,50.0,2998.84,2998.02,0.0,0.0
mitochondrion,7801,mitochondrion,7850,0,50.0,2998.6,2997.68,0.0,0.0
mitochondrion,7851,mitochondrion,7900,0,50.0,2997.08,2996.16,0.0,0.0
mitochondrion,7901,mitochondrion,7950,0,50.0,2999.44,2997.14,0.0,0.0
mitochondrion,7951,mitochondrion,8000,0,50.0,2998.48,2989.22,0.0,0.0
mitochondrion,8001,mitochondrion,8050,0,50.0,2999.48,2995.44,0.0,0.0
mitochondrion,8051,mitochondrion,8100,0,50.0,2998.28,2997.58,0.0,0.0
mitochondrion,8101,mitochondrion,8150,0,50.0,2998.86,2997.62,0.0,0.0
mitochondrion,8151,mitochondrion,8200,0,50.0,2999.18,2998.24,0.0,0.0
mitochondrion,8201,mitochondrion,8250,0,50.0,2998.72,2998.04,0.0,0.0
mitochondrion,8251,mitochondrion,8300,0,50.0,2998.24,2990.74,0.0,0.0
mitochondrion,8301,mitochondrion,8350,0,50.0,2999.06,2984.2,0.0,0.0
mitochondrion,8351,mitochondrion,8400,0,50.0,2999.72,2999.08,0.0,0.0
mitochondrion,8401,mitochondrion,8450,0,50.0,2999.58,2998.48,0.0,0.0
mitochondrion,8451,mitochondrion,8500,0,50.0,2998.42,2997.16,0.0,0.0
mitochondrion,8501,mitochondrion,8550,0,50.0,2998.86,2998.68,0.0,0.0
mitochondrion,8551,mitochondrion,8600,0,50.0,2999.08,2998.1,0.0,0.0
mitochondrion,8601,mitochondrion,8650,0,50.0,2999.48,2997.72,0.0,0.0
mitochondrion,8651,mitochondrion,8700,0,50.0,2999.16,2997.78,0.0,0.0
mitochondrion,8701,mitochondrion,8750,0,50.0,2999.74,2995.5,0.0,0.0
mitochondrion,8751,mitochondrion,8800,0,50.0,2999.76,2998.12,0.0,0.0
mitochondrion,8801,mitochondrion,8850,0,50.0,2999.56,2999.52,0.0,0.0
mitochondrion,8851,mitochondrion,8900,0,50.0,2998.5,2998.02,0.0,0.0
mitochondrion,8901,mitochondrion,8950,0,50.0,2998.32,2996.9,0.0,0.0
mitochondrion,8951,mitochondrion,9000,0,50.0,2999.58,2998.9,0.0,0.0
mitochondrion,9001,mitochondrion,9050,0,50.0,2999.72,2999.4,0.0,0.0
mitochondrion,9051,mitochondrion,9100,0,50.0,2998.56,2997.36,0.0,0.0
mitochondrion,9101,mitochondrion,9150,0,50.0,2997.92,2997.42,0.0,0.0
mitochondrion,9151,mitochondrion,9200,0,50.0,2998.0,2997.84,0.0,0.0
mitochondrion,9201,mitochondrion,9250,0,50.0,2999.04,2997.84,0.0,0.0
mitochondrion,9251,mitochondrion,9300,0,50.0,2997.88,2997.5,0.0,0.0
mitochondrion,9301,mitochondrion,9350,0,50.0,2998.88,2997.06,0.0,0.0
mitochondrion,9351,mitochondrion,9400,0,50.0,2998.3,2995.9,0.0,0.0
mitochondrion,9401,mitochondrion,9450,0,50.0,2999.08,2998.14,0.0,0.0
mitochondrion,9451,mitochondrion,9500,0,50.0,2998.92,2998.14,0.0,0.0
mitochondrion,9501,mitochondrion,9550,0,50.0,2999.26,2999.0,0.0,0.0
mitochondrion,9551,mitochondrion,9600,0,50.0,2999.7,2999.4,0.0,0.0
mitochondrion,9601,mitochondrion,9650,0,50.0,2999.46,2998.4,0.0,0.0
mitochondrion,9651,mitochondrion,9700,0,50.0,2999.7,2998.28,0.0,0.0
mitochondrion,9701,mitochondrion,9750,0,50.0,2998.9,2998.44,0.0,0.0
mitochondrion,9751,mitochondrion,9800,0,50.0,2998.9,2998.3,0.0,0.0
mitochondrion,9801,mitochondrion,9850,0,50.0,2999.04,2998.5,0.0,0.0
mitochondrion,9851,mitochondrion,9900,0,50.0,2997.9,2997.62,0.0,0.0
mitochondrion,9901,mitochondrion,9950,0,50.0,2999.32,2998.82,0.0,0.0
mitochondrion,9951,mitochondrion,10000,0,50.0,2999.1,2998.12,0.0,0.0
mitochondrion,10001,mitochondrion,10050,0,50.0,2997.46,2995.66,0.0,0.0
mitochondrion,10051,mitochondrion,10100,0,50.0,2999.24,2998.52,0.0,0.0
mitochondrion,10101,mitochondrion,10150,0,50.0,2999.48,2998.36,0.0,0.0
mitochondrion,10151,mitochondrion,10200,0,50.0,2998.52,2997.16,0.0,0.0
mitochondrion,10201,mitochondrion,10250,0,50.0,2998.92,2998.42,0.0,0.0
mitochondrion,10251,mitochondrion,10300,0,50.0,2999.44,2998.88,0.0,0.0
mitochondrion,10301,mitochondrion,10350,0,50.0,2998.32,2997.78,0.0,0.0
mitochondrion,10351,mitochondrion,10400,0,50.0,2998.34,2998.02,0.0,0.0
mitochondrion,10401,mitochondrion,10450,0,50.0,2998.8,2998.74,0.0,0.0
mitochondrion,10451,mitochondrion,10500,0,50.0,2999.78,2999.42,0.0,0.0
mitochondrion,10501,mitochondrion,10550,0,50.0,2998.62,2997.44,0.0,0.0
mitochondrion,10551,mitochondrion,10600,0,50.0,2999.0,2998.78,0.0,0.0
mitochondrion,10601,mitochondrion,10650,0,50.0,2999.44,2998.1,0.0,0.0
mitochondrion,10651,mitochondrion,10700,0,50.0,2998.98,2998.36,0.0,0.0
mitochondrion,10701,mitochondrion,10750,0,50.0,2999.5,2999.26,0.0,0.0
mitochondrion,10751,mitochondrion,10800,0,50.0,2998.96,2998.02,0.0,0.0
mitochondrion,10801,mitochondrion,10850,0,50.0,2999.3,2998.82,0.0,0.0
mitochondrion,10851,mitochondrion,10900,0,50.0,2998.98,2998.08,0.0,0.0
mitochondrion,10901,mitochondrion,10950,0,50.0,2999.16,2998.58,0.0,0.0
mitochondrion,10951,mitochondrion,11000,0,50.0,2999.32,2997.66,0.0,0.0
mitochondrion,11001,mitochondrion,11050,0,50.0,2998.34,2998.2,0.0,0.0
mitochondrion,11051,mitochondrion,11100,0,50.0,2997.8,2997.12,0.0,0.0
mitochondrion,11101,mitochondrion,11150,0,50.0,2998.1,2997.58,0.0,0.0
mitochondrion,11151,mitochondrion,11200,0,50.0,2998.58,2997.88,0.0,0.0
mitochondrion,11201,mitochondrion,11250,0,50.0,2997.98,2997.02,0.0,0.0
mitochondrion,11251,mitochondrion,11300,0,50.0,2999.28,2999.12,0.0,0.0
mitochondrion,11301,mitochondrion,11350,0,50.0,2999.32,2998.92,0.0,0.0
mitochondrion,11351,mitochondrion,11400,0,50.0,2997.5,2997.2,0.0,0.0
mitochondrion,11401,mitochondrion,11450,0,50.0,2998.4,2996.28,0.0,0.0
mitochondrion,11451,mitochondrion,11500,0,50.0,2998.82,2997.18,0.0,0.0
mitochondrion,11501,mitochondrion,11550,0,50.0,2999.18,2998.42,0.0,0.0
mitochondrion,11551,mitochondrion,11600,0,50.0,2999.14,2998.32,0.0,0.0
mitochondrion,11601,mitochondrion,11650,0,50.0,2999.28,2998.14,0.0,0.0
mitochondrion,11651,mitochondrion,11700,0,50.0,2999.28,2997.84,0.0,0.0
mitochondrion,11701,mitochondrion,11750,0,50.0,2998.96,2998.48,0.0,0.0
mitochondrion,11751,mitochondrion,11800,0,50.0,2998.4,2996.72,0.0,0.0
mitochondrion,11801,mitochondrion,11850,0,50.0,2999.62,2999.08,0.0,0.0
mitochondrion,11851,mitochondrion,11900,0,50.0,2999.0,2997.82,0.0,0.0
mitochondrion,11901,mitochondrion,11950,0,50.0,2999.34,2998.08,0.0,0.0
mitochondrion,11951,mitochondrion,12000,0,50.0,2998.82,2995.14,0.0,0.0
mitochondrion,12001,mitochondrion,12050,0,50.0,2999.44,2998.52,0.0,0.0
mitochondrion,12051,mitochondrion,12100,0,50.0,2999.12,2998.78,0.0,0.0
mitochondrion,12101,mitochondrion,12150,0,50.0,2999.5,2999.44,0.0,0.0
mitochondrion,12151,mitochondrion,12200,0,50.0,2998.46,2998.14,0.0,0.0
mitochondrion,12201,mitochondrion,12250,0,50.0,2998.86,2998.42,0.0,0.0
mitochondrion,12251,mitochondrion,12300,0,50.0,2999.36,2999.06,0.0,0.0
mitochondrion,12301,mitochondrion,12350,0,50.0,2998.52,2994.38,0.0,0.0
mitochondrion,12351,mitochondrion,12400,0,50.0,2998.44,2998.0,0.0,0.0
mitochondrion,12401,mitochondrion,12450,0,50.0,2997.82,2996.84,0.0,0.0
mitochondrion,12451,mitochondrion,12500,0,50.0,2999.78,2999.44,0.0,0.0
mitochondrion,12501,mitochondrion,12550,0,50.0,2999.58,2998.52,0.0,0.0
mitochondrion,12551,mitochondrion,12600,0,50.0,2999.28,2998.86,0.0,0.0
mitochondrion,12601,mitochondrion,12650,0,50.0,2998.14,2997.42,0.0,0.0
mitochondrion,12651,mitochondrion,12700,0,50.0,2999.76,2998.28,0.0,0.0
mitochondrion,12701,mitochondrion,12750,0,50.0,2998.28,2997.32,0.0,0.0
mitochondrion,12751,mitochondrion,12800,0,50.0,2999.56,2998.66,0.0,0.0
mitochondrion,12801,mitochondrion,12850,0,50.0,2998.9,2998.18,0.0,0.0
mitochondrion,12851,mitochondrion,12900,0,50.0,2999.56,2999.04,0.0,0.0
mitochondrion,12901,mitochondrion,12950,0,50.0,2999.54,2998.36,0.0,0.0
mitochondrion,12951,mitochondrion,13000,0,50.0,2999.22,2998.58,0.0,0.0
mitochondrion,13001,mitochondrion,13050,0,50.0,2999.38,2998.76,0.0,0.0
mitochondrion,13051,mitochondrion,13100,0,50.0,2999.02,2998.8,0.0,0.0
mitochondrion,13101,mitochondrion,13150,0,50.0,2998.78,2998.32,0.0,0.0
mitochondrion,13151,mitochondrion,13200,0,50.0,2999.7,2999.24,0.0,0.0
mitochondrion,13201,mitochondrion,13250,0,50.0,2999.54,2999.46,0.0,0.0
mitochondrion,13251,mitochondrion,13300,0,50.0,2999.42,2999.08,0.0,0.0
mitochondrion,13301,mitochondrion,13350,0,50.0,2998.84,2998.28,0.0,0.0
mitochondrion,13351,mitochondrion,13400,0,50.0,2999.32,2999.18,0.0,0.0
mitochondrion,13401,mitochondrion,13450,0,50.0,2998.54,2998.22,0.0,0.0
mitochondrion,13451,mitochondrion,13500,0,50.0,2999.88,2998.82,0.0,0.0
mitochondrion,13501,mitochondrion,13550,0,50.0,2999.16,2998.22,0.0,0.0
mitochondrion,13551,mitochondrion,13600,0,50.0,2999.12,2998.56,0.0,0.0
mitochondrion,13601,mitochondrion,13650,0,50.0,2999.26,2999.26,0.0,0.0
mitochondrion,13651,mitochondrion,13700,0,50.0,2999.48,2999.0,0.0,0.0
mitochondrion,13701,mitochondrion,13750,0,50.0,2999.6,2999.14,0.0,0.0
mitochondrion,13751,mitochondrion,13800,0,50.0,2999.48,2999.12,0.0,0.0
mitochondrion,13801,mitochondrion,13850,0,50.0,2999.94,2999.5,0.0,0.0
mitochondrion,13851,mitochondrion,13900,0,50.0,2999.38,2998.88,0.0,0.0
mitochondrion,13901,mitochondrion,13950,0,50.0,2998.48,2998.22,0.0,0.0
mitochondrion,13951,mitochondrion,14000,0,50.0,2999.52,2998.82,0.0,0.0
mitochondrion,14001,mitochondrion,14050,0,50.0,2999.38,2978.28,0.0,0.0
mitochondrion,14051,mitochondrion,14100,0,50.0,2999.5,2994.54,0.0,0.0
mitochondrion,14101,mitochondrion,14150,0,50.0,2998.86,2998.16,0.0,0.0
mitochondrion,14151,mitochondrion,14200,0,50.0,2998.34,2997.82,0.0,0.0
mitochondrion,14201,mitochondrion,14250,0,50.0,2999.02,2998.04,0.0,0.0
mitochondrion,14251,mitochondrion,14300,0,50.0,2998.72,2998.42,0.0,0.0
mitochondrion,14301,mitochondrion,14350,0,50.0,2998.9,2996.92,0.0,0.0
mitochondrion,14351,mitochondrion,14400,0,50.0,2999.48,2999.38,0.0,0.0
mitochondrion,14401,mitochondrion,14450,0,50.0,2998.66,2998.52,0.0,0.0
mitochondrion,14451,mitochondrion,14500,0,50.0,2998.84,2997.92,0.0,0.0
mitochondrion,14501,mitochondrion,14550,0,50.0,2998.06,2996.58,0.0,0.0
mitochondrion,14551,mitochondrion,14600,0,50.0,2998.72,2996.88,0.0,0.0
mitochondrion,14601,mitochondrion,14650,0,50.0,2998.96,2997.0,0.0,0.0
mitochondrion,14651,mitochondrion,14700,0,50.0,2998.72,2998.2,0.0,0.0
mitochondrion,14701,mitochondrion,14750,0,50.0,2999.18,2998.94,0.0,0.0
mitochondrion,14751,mitochondrion,14800,0,50.0,2998.02,2997.88,0.0,0.0
mitochondrion,14801,mitochondrion,14850,0,50.0,2999.68,2999.02,0.0,0.0
mitochondrion,14851,mitochondrion,14900,0,50.0,2999.36,2998.84,0.0,0.0
mitochondrion,14901,mitochondrion,14950,0,50.0,2999.62,2999.58,0.0,0.0
mitochondrion,14951,mitochondrion,15000,0,50.0,2999.84,2999.56,0.0,0.0
mitochondrion,15001,mitochondrion,15050,0,50.0,2999.62,2999.6,0.0,0.0
mitochondrion,15051,mitochondrion,15100,0,50.0,2999.52,2999.5,0.0,0.0
mitochondrion,15101,mitochondrion,15150,0,50.0,2998.6,2997.72,0.0,0.0
mitochondrion,15151,mitochondrion,15200,0,50.0,2999.12,2998.22,0.0,0.0
mitochondrion,15201,mitochondrion,15250,0,50.0,2996.68,2995.58,0.0,0.0
mitochondrion,15251,mitochondrion,15300,0,50.0,2999.24,2997.12,0.0,0.0
mitochondrion,15301,mitochondrion,15350,0,50.0,2999.78,2999.32,0.0,0.0
mitochondrion,15351,mitochondrion,15400,0,50.0,2999.58,2999.12,0.0,0.0
mitochondrion,15401,mitochondrion,15450,0,50.0,2999.46,2999.12,0.0,0.0
mitochondrion,15451,mitochondrion,15500,0,50.0,2998.62,2998.38,0.0,0.0
mitochondrion,15501,mitochondrion,15550,0,50.0,2998.36,2997.54,0.0,0.0
mitochondrion,15551,mitochondrion,15600,0,50.0,2998.3,2984.36,0.0,0.0
mitochondrion,15601,mitochondrion,15650,0,50.0,2999.38,2998.86,0.0,0.0
mitochondrion,15651,mitochondrion,15700,0,50.0,2998.78,2997.96,0.0,0.0
mitochondrion,15701,mitochondrion,15750,0,50.0,2998.38,2997.7,0.0,0.0
mitochondrion,15751,mitochondrion,15800,0,50.0,2998.46,2993.9,0.0,0.0
