start_chrom,start_pos,stop_chrom,stop_pos,altSiteCount,refSiteCount,avgDepth,avgRefReads,avgAltReads,avgOtherReads
pseudo20,2201,pseudo20,2250,0,50.0,261.4,261.36,0.0,0.0
pseudo20,2251,pseudo20,2300,0,50.0,277.16,277.08,0.0,0.0
pseudo20,2301,pseudo20,2350,0,50.0,290.7,290.32,0.0,0.0
pseudo20,2351,pseudo20,2400,0,50.0,316.76,316.76,0.0,0.0
pseudo20,2401,pseudo20,2450,1,49.0,295.44,292.34,3.1,0.0
pseudo20,2451,pseudo20,2500,1,49.0,266.7,264.16,2.54,0.0
pseudo20,2501,pseudo20,2550,0,50.0,265.34,264.46,0.0,0.0
pseudo20,2551,pseudo20,2600,1,49.0,275.98,273.2,2.66,0.12
pseudo20,2601,pseudo20,2650,1,49.0,262.22,259.78,2.18,0.0
pseudo20,2651,pseudo20,2700,1,49.0,212.16,208.22,3.92,0.02
pseudo20,2701,pseudo20,2750,0,50.0,192.3,192.3,0.0,0.0
pseudo20,2751,pseudo20,2800,0,50.0,185.74,185.74,0.0,0.0
pseudo20,2801,pseudo20,2850,2,48.0,179.96,177.5,2.12,0.02
pseudo20,2851,pseudo20,2900,1,49.0,119.2,118.86,0.24,0.0
pseudo20,2901,pseudo20,4457,1,49.0,43.38,43.06,0.24,0.0
pseudo20,4458,pseudo20,4507,2,48.0,102.86,100.34,2.52,0.0
pseudo20,4508,pseudo20,4557,0,50.0,152.1,152.1,0.0,0.0
pseudo20,4558,pseudo20,4607,1,49.0,171.88,171.74,0.1,0.04
pseudo20,4608,pseudo20,4657,2,48.0,232.96,231.64,1.08,0.04
pseudo20,4658,pseudo20,4707,4,46.0,307.96,302.88,5.04,0.02
pseudo20,4708,pseudo20,4757,3,47.0,357.48,351.86,5.56,0.06
pseudo20,4758,pseudo20,4807,2,48.0,355.06,352.28,2.14,0.02
pseudo20,4808,pseudo20,4857,3,47.0,377.48,371.78,5.56,0.04
pseudo20,4858,pseudo20,4907,3,47.0,438.98,424.94,12.2,0.0
pseudo20,4908,pseudo20,4957,2,48.0,465.92,460.3,5.6,0.02
pseudo20,4958,pseudo20,5007,2,48.0,449.54,440.52,9.0,0.02
pseudo20,5008,pseudo20,5057,2,48.0,480.0,475.04,4.96,0.0
pseudo20,5058,pseudo20,5107,3,47.0,479.68,469.52,10.08,0.08
pseudo20,5108,pseudo20,5157,4,46.0,394.04,382.36,11.64,0.04
pseudo20,5158,pseudo20,5207,5,45.0,412.38,401.14,11.08,0.1
pseudo20,5208,pseudo20,5257,3,47.0,511.46,501.82,9.58,0.02
pseudo20,5258,pseudo20,5307,2,48.0,513.26,508.66,4.56,0.04
pseudo20,5308,pseudo20,5357,2,48.0,451.0,446.98,3.8,0.1
pseudo20,5358,pseudo20,5407,4,46.0,496.98,487.56,9.32,0.04
pseudo20,5408,pseudo20,5457,0,50.0,577.44,577.36,0.0,0.0
pseudo20,5458,pseudo20,5507,1,49.0,505.2,501.92,3.18,0.1
pseudo20,5508,pseudo20,5557,2,48.0,391.4,386.48,4.9,0.02
pseudo20,5558,pseudo20,5607,2,48.0,450.0,445.2,4.62,0.0
pseudo20,5608,pseudo20,5657,6,44.0,505.9,489.5,16.24,0.02
pseudo20,5658,pseudo20,5707,2,48.0,427.48,424.8,2.68,0.0
pseudo20,5708,pseudo20,5757,0,50.0,358.78,358.76,0.0,0.0
pseudo20,5758,pseudo20,5807,0,50.0,340.18,339.88,0.0,0.0
pseudo20,5808,pseudo20,5857,0,50.0,352.4,352.38,0.0,0.0
pseudo20,5858,pseudo20,5907,0,50.0,325.32,325.14,0.0,0.0
pseudo20,5908,pseudo20,5957,0,50.0,317.74,317.72,0.0,0.0
pseudo20,5958,pseudo20,6007,0,50.0,328.58,328.22,0.0,0.0
pseudo20,6008,pseudo20,6057,1,49.0,297.1,294.26,2.82,0.0
pseudo20,6058,pseudo20,6107,2,48.0,296.74,287.74,8.98,0.02
pseudo20,6108,pseudo20,6157,0,50.0,305.76,305.74,0.0,0.0
pseudo20,6158,pseudo20,6207,0,50.0,283.8,283.8,0.0,0.0
pseudo20,6208,pseudo20,6257,1,49.0,301.98,296.1,5.88,0.0
pseudo20,6258,pseudo20,6307,0,50.0,322.08,321.98,0.0,0.0
pseudo20,6308,pseudo20,6357,1,49.0,312.82,309.56,3.26,0.0
pseudo20,6358,pseudo20,6407,3,47.0,316.7,307.66,9.02,0.02
pseudo20,6408,pseudo20,6457,1,49.0,326.94,323.78,3.16,0.0
pseudo20,6458,pseudo20,6507,0,50.0,349.32,349.32,0.0,0.0
pseudo20,6508,pseudo20,6557,3,47.0,340.92,331.36,9.44,0.12
pseudo20,6558,pseudo20,6607,1,49.0,292.76,290.12,2.64,0.0
pseudo20,6608,pseudo20,6657,0,50.0,306.84,306.66,0.0,0.0
pseudo20,6658,pseudo20,6707,2,48.0,340.8,331.5,6.24,0.04
pseudo20,6708,pseudo20,6757,1,49.0,340.0,336.86,3.14,0.0
pseudo20,6758,pseudo20,6807,1,49.0,327.84,324.88,2.94,0.02
pseudo20,6808,pseudo20,6857,1,49.0,306.08,302.44,3.58,0.02
pseudo20,6858,pseudo20,6907,0,50.0,310.46,310.24,0.0,0.0
pseudo20,6908,pseudo20,6957,1,49.0,308.82,305.72,3.08,0.0
pseudo20,6958,pseudo20,7007,1,49.0,298.54,295.44,3.04,0.04
pseudo20,7008,pseudo20,7057,0,50.0,293.58,293.58,0.0,0.0
pseudo20,7058,pseudo20,7107,0,50.0,300.88,300.88,0.0,0.0
pseudo20,7108,pseudo20,7157,0,50.0,321.7,321.5,0.0,0.0
pseudo20,7158,pseudo20,7207,0,50.0,313.82,313.8,0.0,0.0
pseudo20,7208,pseudo20,7257,0,50.0,293.72,293.66,0.0,0.0
pseudo20,7258,pseudo20,7307,0,50.0,278.56,278.38,0.0,0.0
pseudo20,7308,pseudo20,7357,0,50.0,278.42,278.42,0.0,0.0
pseudo20,7358,pseudo20,7407,0,50.0,296.08,295.8,0.0,0.0
pseudo20,7408,pseudo20,7457,0,50.0,315.1,314.98,0.0,0.0
pseudo20,7458,pseudo20,7507,1,49.0,322.0,318.38,3.12,0.04
pseudo20,7508,pseudo20,7557,1,49.0,334.56,333.6,0.88,0.0
pseudo20,7558,pseudo20,7607,2,48.0,336.66,334.68,1.88,0.02
pseudo20,7608,pseudo20,7657,1,49.0,316.34,315.56,0.78,0.0
pseudo20,7658,pseudo20,7707,3,47.0,315.88,314.24,1.62,0.02
pseudo20,7708,pseudo20,7757,0,50.0,280.08,280.04,0.0,0.0
pseudo20,7758,pseudo20,7807,1,49.0,247.38,244.56,2.66,0.0
pseudo20,7808,pseudo20,7857,1,49.0,267.32,266.96,0.32,0.02
pseudo20,7858,pseudo20,7907,0,50.0,276.92,276.68,0.0,0.0
pseudo20,7908,pseudo20,7957,3,47.0,247.82,244.7,3.12,0.0
pseudo20,7958,pseudo20,8007,1,49.0,241.84,239.1,2.52,0.02
pseudo20,8008,pseudo20,8057,0,50.0,264.44,264.4,0.0,0.0
pseudo20,8058,pseudo20,8107,0,50.0,264.02,263.76,0.0,0.0
pseudo20,8108,pseudo20,8157,1,49.0,254.34,251.76,2.48,0.0
pseudo20,8158,pseudo20,8207,0,50.0,264.08,263.94,0.0,0.0
pseudo20,8208,pseudo20,8257,0,50.0,261.24,261.24,0.0,0.0
pseudo20,8258,pseudo20,8307,0,50.0,240.84,240.82,0.0,0.0
pseudo20,8308,pseudo20,8357,0,50.0,222.06,221.94,0.0,0.0
pseudo20,8358,pseudo20,8407,0,50.0,220.52,220.52,0.0,0.0
pseudo20,8408,pseudo20,8457,2,48.0,226.54,221.98,4.54,0.0
pseudo20,8458,pseudo20,8507,0,50.0,236.06,236.06,0.0,0.0
pseudo20,8508,pseudo20,8557,0,50.0,229.9,229.9,0.0,0.0
pseudo20,8558,pseudo20,8607,0,50.0,226.28,226.28,0.0,0.0
pseudo20,8608,pseudo20,8657,1,49.0,221.6,219.48,2.08,0.04
pseudo20,8658,pseudo20,8707,1,49.0,213.98,211.76,2.16,0.06
pseudo20,8708,pseudo20,8757,1,49.0,234.2,231.8,2.4,0.0
pseudo20,8758,pseudo20,8807,0,50.0,245.64,245.54,0.0,0.0
pseudo20,8808,pseudo20,8857,0,50.0,242.02,242.0,0.0,0.0
pseudo20,8858,pseudo20,8907,0,50.0,242.66,242.66,0.0,0.0
pseudo20,8908,pseudo20,8957,0,50.0,241.8,241.8,0.0,0.0
pseudo20,8958,pseudo20,9007,1,49.0,232.48,229.98,2.24,0.02
pseudo20,9008,pseudo20,9057,0,50.0,253.04,253.02,0.0,0.0
pseudo20,9058,pseudo20,9107,0,50.0,255.92,255.86,0.0,0.0
pseudo20,9108,pseudo20,9157,0,50.0,239.66,239.54,0.0,0.0
pseudo20,9158,pseudo20,9207,1,49.0,236.48,233.6,2.22,0.04
pseudo20,9208,pseudo20,9257,0,50.0,232.12,231.62,0.0,0.0
pseudo20,9258,pseudo20,9307,0,50.0,243.06,242.84,0.0,0.0
pseudo20,9308,pseudo20,9357,1,49.0,260.12,257.38,2.7,0.0
pseudo20,9358,pseudo20,9407,1,49.0,253.62,251.08,2.5,0.02
pseudo20,9408,pseudo20,9457,0,50.0,268.64,268.64,0.0,0.0
pseudo20,9458,pseudo20,9507,0,50.0,280.1,280.08,0.0,0.0
pseudo20,9508,pseudo20,9557,0,50.0,260.68,260.66,0.0,0.0
pseudo20,9558,pseudo20,9607,0,50.0,264.18,264.16,0.0,0.0
pseudo20,9608,pseudo20,9657,0,50.0,267.78,267.78,0.0,0.0
pseudo20,9658,pseudo20,9707,0,50.0,265.98,265.94,0.0,0.0
pseudo20,9708,pseudo20,9757,0,50.0,251.02,251.02,0.0,0.0
pseudo20,9758,pseudo20,9807,0,50.0,226.84,226.72,0.0,0.0
pseudo20,9808,pseudo20,9857,0,50.0,211.6,211.6,0.0,0.0
pseudo20,9858,pseudo20,9907,0,50.0,215.54,215.52,0.0,0.0
pseudo20,9908,pseudo20,9957,0,50.0,231.68,231.66,0.0,0.0
pseudo20,9958,pseudo20,10007,0,50.0,211.38,211.38,0.0,0.0
pseudo20,10008,pseudo20,10057,0,50.0,235.7,235.68,0.0,0.0
pseudo20,10058,pseudo20,10107,0,50.0,259.38,259.12,0.0,0.0
pseudo20,10108,pseudo20,10157,0,50.0,227.84,227.62,0.0,0.0
pseudo20,10158,pseudo20,10207,0,50.0,226.92,226.58,0.0,0.0
pseudo20,10208,pseudo20,10257,0,50.0,239.52,239.5,0.0,0.0
pseudo20,10258,pseudo20,10307,0,50.0,250.56,250.56,0.0,0.0
pseudo20,10308,pseudo20,10357,0,50.0,240.98,240.94,0.0,0.0
pseudo20,10358,pseudo20,10407,0,50.0,215.46,215.46,0.0,0.0
pseudo20,10408,pseudo20,10457,0,50.0,213.44,213.44,0.0,0.0
pseudo20,10458,pseudo20,10507,0,50.0,226.68,226.62,0.0,0.0
pseudo20,10508,pseudo20,10557,0,50.0,248.88,248.88,0.0,0.0
pseudo20,10558,pseudo20,10607,0,50.0,259.72,259.7,0.0,0.0
pseudo20,10608,pseudo20,10657,0,50.0,244.68,244.68,0.0,0.0
pseudo20,10658,pseudo20,10707,0,50.0,240.58,240.5,0.0,0.0
pseudo20,10708,pseudo20,10757,0,50.0,243.5,243.5,0.0,0.0
pseudo20,10758,pseudo20,10807,0,50.0,233.5,233.5,0.0,0.0
pseudo20,10808,pseudo20,10857,0,50.0,227.38,227.38,0.0,0.0
pseudo20,10858,pseudo20,10907,0,50.0,238.56,238.32,0.0,0.0
pseudo20,10908,pseudo20,10957,0,50.0,247.54,247.54,0.0,0.0
pseudo20,10958,pseudo20,11007,0,50.0,256.1,255.52,0.0,0.0
pseudo20,11008,pseudo20,11057,0,50.0,251.34,251.06,0.0,0.0
pseudo20,11058,pseudo20,11107,1,49.0,233.98,231.62,2.14,0.0
pseudo20,11108,pseudo20,11157,0,50.0,261.3,261.18,0.0,0.0
pseudo20,11158,pseudo20,11207,0,50.0,276.5,276.48,0.0,0.0
pseudo20,11208,pseudo20,11257,0,50.0,263.08,263.04,0.0,0.0
pseudo20,11258,pseudo20,11307,0,50.0,255.72,255.66,0.0,0.0
pseudo20,11308,pseudo20,11357,0,50.0,266.18,265.96,0.0,0.0
pseudo20,11358,pseudo20,11407,1,49.0,279.44,276.48,2.86,0.0
pseudo20,11408,pseudo20,11457,0,50.0,275.82,275.82,0.0,0.0
pseudo20,11458,pseudo20,11507,0,50.0,288.58,288.38,0.0,0.0
pseudo20,11508,pseudo20,11557,0,50.0,321.86,321.86,0.0,0.0
pseudo20,11558,pseudo20,11607,0,50.0,326.32,326.32,0.0,0.0
pseudo20,11608,pseudo20,11657,1,49.0,312.18,308.94,3.22,0.02
pseudo20,11658,pseudo20,11707,0,50.0,325.5,325.5,0.0,0.0
pseudo20,11708,pseudo20,11757,0,50.0,334.06,334.06,0.0,0.0
pseudo20,11758,pseudo20,11807,0,50.0,334.74,334.74,0.0,0.0
pseudo20,11808,pseudo20,11857,0,50.0,327.38,327.38,0.0,0.0
pseudo20,11858,pseudo20,11907,0,50.0,309.14,309.14,0.0,0.0
pseudo20,11908,pseudo20,11957,0,50.0,297.64,297.62,0.0,0.0
pseudo20,11958,pseudo20,12007,0,50.0,276.7,276.7,0.0,0.0
pseudo20,12008,pseudo20,12057,0,50.0,243.24,243.18,0.0,0.0
pseudo20,12058,pseudo20,12107,0,50.0,246.9,246.64,0.0,0.0
pseudo20,12108,pseudo20,12157,0,50.0,271.62,271.46,0.0,0.0
pseudo20,12158,pseudo20,12207,0,50.0,294.18,293.9,0.0,0.0
pseudo20,12208,pseudo20,12257,0,50.0,299.74,299.72,0.0,0.0
pseudo20,12258,pseudo20,12307,0,50.0,280.58,280.58,0.0,0.0
pseudo20,12308,pseudo20,12357,0,50.0,265.36,265.24,0.0,0.0
pseudo20,12358,pseudo20,12407,0,50.0,286.1,286.1,0.0,0.0
pseudo20,12408,pseudo20,12457,0,50.0,287.84,287.84,0.0,0.0
pseudo20,12458,pseudo20,12507,0,50.0,270.28,270.28,0.0,0.0
pseudo20,12508,pseudo20,12557,0,50.0,271.62,271.62,0.0,0.0
pseudo20,12558,pseudo20,12607,0,50.0,253.8,253.78,0.0,0.0
pseudo20,12608,pseudo20,12657,0,50.0,251.94,251.72,0.0,0.0
pseudo20,12658,pseudo20,12707,0,50.0,261.88,261.88,0.0,0.0
pseudo20,12708,pseudo20,12757,0,50.0,251.0,251.0,0.0,0.0
pseudo20,12758,pseudo20,12807,0,50.0,235.76,235.76,0.0,0.0
pseudo20,12808,pseudo20,12857,0,50.0,249.04,249.0,0.0,0.0
pseudo20,12858,pseudo20,12907,0,50.0,286.68,286.58,0.0,0.0
pseudo20,12908,pseudo20,12957,1,49.0,298.36,295.04,3.14,0.0
pseudo20,12958,pseudo20,13007,0,50.0,306.68,306.38,0.0,0.0
pseudo20,13008,pseudo20,13057,0,50.0,340.14,340.12,0.0,0.0
pseudo20,13058,pseudo20,13107,0,50.0,353.26,353.24,0.0,0.0
pseudo20,13108,pseudo20,13157,2,48.0,326.82,320.68,6.08,0.0
pseudo20,13158,pseudo20,13207,0,50.0,304.96,304.82,0.0,0.0
pseudo20,13208,pseudo20,13257,0,50.0,288.12,287.76,0.0,0.0
pseudo20,13258,pseudo20,13307,0,50.0,271.9,271.82,0.0,0.0
pseudo20,13308,pseudo20,13357,1,49.0,279.38,276.16,2.8,0.0
pseudo20,13358,pseudo20,13407,0,50.0,252.02,251.96,0.0,0.0
pseudo20,13408,pseudo20,13457,0,50.0,237.5,237.0,0.0,0.0
pseudo20,13458,pseudo20,13507,0,50.0,244.8,244.8,0.0,0.0
pseudo20,13508,pseudo20,13557,0,50.0,237.74,237.74,0.0,0.0
pseudo20,13558,pseudo20,13607,1,49.0,228.1,225.62,2.48,0.0
pseudo20,13608,pseudo20,13657,0,50.0,260.12,259.86,0.0,0.0
pseudo20,13658,pseudo20,13707,1,49.0,293.48,290.36,3.1,0.0
pseudo20,13708,pseudo20,13757,0,50.0,259.22,259.22,0.0,0.0
pseudo20,13758,pseudo20,13807,0,50.0,251.06,251.02,0.0,0.0
pseudo20,13808,pseudo20,13857,1,49.0,264.88,261.96,2.92,0.0
pseudo20,13858,pseudo20,13907,1,49.0,265.12,262.72,2.4,0.0
pseudo20,13908,pseudo20,13957,0,50.0,253.74,253.74,0.0,0.0
pseudo20,13958,pseudo20,14007,0,50.0,252.5,252.5,0.0,0.0
pseudo20,14008,pseudo20,14057,0,50.0,267.62,267.22,0.0,0.0
pseudo20,14058,pseudo20,14107,0,50.0,278.9,278.9,0.0,0.0
pseudo20,14108,pseudo20,14157,0,50.0,283.46,283.46,0.0,0.0
pseudo20,14158,pseudo20,14207,0,50.0,288.4,288.18,0.0,0.0
pseudo20,14208,pseudo20,14257,0,50.0,301.24,301.24,0.0,0.0
pseudo20,14258,pseudo20,14307,0,50.0,306.26,306.26,0.0,0.0
pseudo20,14308,pseudo20,14357,0,50.0,304.98,304.98,0.0,0.0
pseudo20,14358,pseudo20,14407,0,50.0,296.58,296.56,0.0,0.0
pseudo20,14408,pseudo20,14457,0,50.0,301.98,301.56,0.0,0.0
pseudo20,14458,pseudo20,14507,1,49.0,307.86,304.6,3.22,0.0
pseudo20,14508,pseudo20,14557,0,50.0,313.7,313.7,0.0,0.0
pseudo20,14558,pseudo20,14607,0,50.0,303.28,303.28,0.0,0.0
pseudo20,14608,pseudo20,14657,0,50.0,295.6,295.56,0.0,0.0
pseudo20,14658,pseudo20,14707,1,49.0,308.34,305.06,2.98,0.04
pseudo20,14708,pseudo20,14757,1,49.0,311.42,307.94,3.48,0.0
pseudo20,14758,pseudo20,14807,1,49.0,321.78,318.24,3.3,0.02
pseudo20,14808,pseudo20,14857,0,50.0,333.72,333.7,0.0,0.0
pseudo20,14858,pseudo20,14907,0,50.0,336.4,335.86,0.0,0.0
pseudo20,14908,pseudo20,14957,0,50.0,342.88,342.88,0.0,0.0
pseudo20,14958,pseudo20,15007,1,49.0,338.2,338.14,0.06,0.0
pseudo20,15008,pseudo20,15057,1,49.0,337.28,333.7,3.58,0.0
pseudo20,15058,pseudo20,15107,0,50.0,330.2,330.2,0.0,0.0
pseudo20,15108,pseudo20,15157,0,50.0,325.34,325.34,0.0,0.0
pseudo20,15158,pseudo20,15207,0,50.0,335.24,335.24,0.0,0.0
pseudo20,15208,pseudo20,15257,0,50.0,326.08,326.08,0.0,0.0
pseudo20,15258,pseudo20,15307,1,49.0,336.54,333.14,3.36,0.0
pseudo20,15308,pseudo20,15357,0,50.0,351.06,351.04,0.0,0.0
pseudo20,15358,pseudo20,15407,0,50.0,372.42,372.42,0.0,0.0
pseudo20,15408,pseudo20,15457,0,50.0,350.84,350.84,0.0,0.0
pseudo20,15458,pseudo20,15507,0,50.0,338.4,338.38,0.0,0.0
pseudo20,15508,pseudo20,15557,1,49.0,326.98,324.04,2.92,0.02
pseudo20,15558,pseudo20,15607,1,49.0,293.96,291.08,2.86,0.02
pseudo20,15608,pseudo20,15657,0,50.0,302.92,302.9,0.0,0.0
pseudo20,15658,pseudo20,15707,1,49.0,302.56,298.76,3.28,0.0
pseudo20,15708,pseudo20,15757,1,49.0,277.34,277.26,0.06,0.02
pseudo20,15758,pseudo20,15807,0,50.0,252.06,252.04,0.0,0.0
pseudo20,15808,pseudo20,15857,0,50.0,249.66,249.62,0.0,0.0
pseudo20,15858,pseudo20,15907,1,49.0,231.68,229.04,2.44,0.0
pseudo20,15908,pseudo20,15957,0,50.0,234.18,233.94,0.0,0.0
pseudo20,15958,pseudo20,16007,0,50.0,250.22,250.22,0.0,0.0
pseudo20,16008,pseudo20,16057,0,50.0,265.78,265.78,0.0,0.0
pseudo20,16058,pseudo20,16107,0,50.0,284.2,284.2,0.0,0.0
pseudo20,16108,pseudo20,16157,0,50.0,277.3,277.28,0.0,0.0
pseudo20,16158,pseudo20,16207,0,50.0,299.46,299.46,0.0,0.0
pseudo20,16208,pseudo20,16257,0,50.0,328.74,328.62,0.0,0.0
pseudo20,16258,pseudo20,16307,1,49.0,337.42,333.92,3.5,0.0
pseudo20,16308,pseudo20,16357,0,50.0,353.14,353.14,0.0,0.0
pseudo20,16358,pseudo20,16407,0,50.0,361.84,361.84,0.0,0.0
pseudo20,16408,pseudo20,16457,0,50.0,353.9,353.9,0.0,0.0
pseudo20,16458,pseudo20,16507,0,50.0,343.88,343.76,0.0,0.0
pseudo20,16508,pseudo20,16557,0,50.0,330.76,330.02,0.0,0.0
pseudo20,16558,pseudo20,16607,0,50.0,314.2,314.0,0.0,0.0
pseudo20,16608,pseudo20,16657,0,50.0,327.42,327.42,0.0,0.0
pseudo20,16658,pseudo20,16707,0,50.0,346.2,346.2,0.0,0.0
pseudo20,16708,pseudo20,16757,0,50.0,331.9,331.36,0.0,0.0
pseudo20,16758,pseudo20,16807,0,50.0,304.1,304.1,0.0,0.0
pseudo20,16808,pseudo20,16857,0,50.0,295.96,295.96,0.0,0.0
pseudo20,16858,pseudo20,16907,0,50.0,295.06,294.58,0.0,0.0
pseudo20,16908,pseudo20,16957,0,50.0,290.98,290.98,0.0,0.0
pseudo20,16958,pseudo20,17007,0,50.0,278.02,277.78,0.0,0.0
pseudo20,17008,pseudo20,17057,0,50.0,261.86,261.86,0.0,0.0
pseudo20,17058,pseudo20,17107,0,50.0,287.62,287.58,0.0,0.0
pseudo20,17108,pseudo20,17157,1,49.0,324.8,321.54,3.24,0.0
pseudo20,17158,pseudo20,17207,0,50.0,335.38,335.36,0.0,0.0
pseudo20,17208,pseudo20,17257,0,50.0,316.8,316.8,0.0,0.0
pseudo20,17258,pseudo20,17307,0,50.0,283.82,283.6,0.0,0.0
pseudo20,17308,pseudo20,17357,1,49.0,280.86,277.64,2.94,0.18
pseudo20,17358,pseudo20,17407,0,50.0,273.22,273.06,0.0,0.0
pseudo20,17408,pseudo20,17457,0,50.0,269.3,269.3,0.0,0.0
pseudo20,17458,pseudo20,17507,0,50.0,270.42,270.42,0.0,0.0
pseudo20,17508,pseudo20,17557,0,50.0,260.12,260.12,0.0,0.0
pseudo20,17558,pseudo20,17607,0,50.0,276.54,276.54,0.0,0.0
pseudo20,17608,pseudo20,17657,0,50.0,277.66,277.58,0.0,0.0
pseudo20,17658,pseudo20,17707,0,50.0,283.48,283.3,0.0,0.0
pseudo20,17708,pseudo20,17757,0,50.0,299.0,299.0,0.0,0.0
pseudo20,17758,pseudo20,17807,0,50.0,298.42,298.4,0.0,0.0
pseudo20,17808,pseudo20,17857,0,50.0,316.32,316.32,0.0,0.0
pseudo20,17858,pseudo20,17907,0,50.0,346.32,346.24,0.0,0.0
pseudo20,17908,pseudo20,17957,0,50.0,334.04,333.96,0.0,0.0
pseudo20,17958,pseudo20,18007,0,50.0,320.64,320.64,0.0,0.0
pseudo20,18008,pseudo20,18057,0,50.0,352.48,352.46,0.0,0.0
pseudo20,18058,pseudo20,18107,0,50.0,358.02,358.02,0.0,0.0
pseudo20,18108,pseudo20,18157,0,50.0,344.76,344.76,0.0,0.0
pseudo20,18158,pseudo20,18207,0,50.0,345.62,345.62,0.0,0.0
pseudo20,18208,pseudo20,18257,0,50.0,318.1,318.1,0.0,0.0
pseudo20,18258,pseudo20,18307,0,50.0,298.3,298.3,0.0,0.0
pseudo20,18308,pseudo20,18357,0,50.0,316.0,315.96,0.0,0.0
pseudo20,18358,pseudo20,18407,0,50.0,323.32,323.26,0.0,0.0
pseudo20,18408,pseudo20,18457,0,50.0,307.86,307.86,0.0,0.0
pseudo20,18458,pseudo20,18507,0,50.0,290.42,290.42,0.0,0.0
pseudo20,18508,pseudo20,18557,0,50.0,320.74,320.5,0.0,0.0
pseudo20,18558,pseudo20,18607,0,50.0,339.72,339.7,0.0,0.0
pseudo20,18608,pseudo20,18657,0,50.0,334.48,334.46,0.0,0.0
pseudo20,18658,pseudo20,18707,0,50.0,322.48,322.44,0.0,0.0
pseudo20,18708,pseudo20,18757,0,50.0,326.64,326.64,0.0,0.0
pseudo20,18758,pseudo20,18807,0,50.0,328.0,328.0,0.0,0.0
pseudo20,18808,pseudo20,18857,0,50.0,290.34,290.3,0.0,0.0
