start_chrom,start_pos,stop_chrom,stop_pos,altSiteCount,refSiteCount,avgDepth,avgRefReads,avgAltReads,avgOtherReads
pseudo27,1651,pseudo27,1700,2,48.0,443.82,440.4,3.34,0.04
pseudo27,1701,pseudo27,1750,1,49.0,301.66,299.38,2.26,0.02
pseudo27,1751,pseudo27,1800,4,46.0,306.64,303.72,2.84,0.08
pseudo27,1801,pseudo27,1850,0,50.0,475.2,475.2,0.0,0.0
pseudo27,1851,pseudo27,1900,3,47.0,565.3,557.68,7.0,0.06
pseudo27,1901,pseudo27,1950,3,47.0,523.38,518.56,4.48,0.06
pseudo27,1951,pseudo27,2000,0,50.0,463.3,463.28,0.0,0.0
pseudo27,2001,pseudo27,2050,2,48.0,432.42,428.34,4.06,0.02
pseudo27,2051,pseudo27,2100,1,49.0,464.14,462.42,1.68,0.0
pseudo27,2101,pseudo27,2150,0,50.0,487.58,487.56,0.0,0.0
pseudo27,2151,pseudo27,2200,1,49.0,473.26,469.76,3.5,0.0
pseudo27,2201,pseudo27,2250,1,49.0,568.58,565.42,3.14,0.02
pseudo27,2251,pseudo27,2300,1,49.0,608.2,605.5,2.68,0.02
pseudo27,2301,pseudo27,2350,2,48.0,512.12,503.22,8.88,0.0
pseudo27,2351,pseudo27,2400,0,50.0,613.4,613.34,0.0,0.0
pseudo27,2401,pseudo27,2450,3,47.0,696.84,688.66,6.94,0.1
pseudo27,2451,pseudo27,2500,1,49.0,640.32,638.58,1.7,0.04
pseudo27,2501,pseudo27,2550,5,45.0,763.44,730.66,32.42,0.2
pseudo27,2551,pseudo27,2600,2,48.0,1006.7,996.5,9.92,0.04
pseudo27,2601,pseudo27,2650,1,49.0,1038.84,1033.54,4.82,0.0
pseudo27,2651,pseudo27,2700,1,49.0,904.3,901.28,2.7,0.02
pseudo27,2701,pseudo27,2750,0,50.0,777.46,777.04,0.0,0.0
pseudo27,2751,pseudo27,2800,4,46.0,696.22,685.58,10.18,0.06
pseudo27,2801,pseudo27,2850,3,47.0,631.58,618.12,13.32,0.14
pseudo27,2851,pseudo27,2900,2,48.0,388.78,385.98,2.76,0.04
pseudo27,2901,pseudo27,6812,4,46.0,135.52,127.78,6.64,0.06
pseudo27,6813,pseudo27,6862,1,49.0,355.54,353.66,1.36,0.0
pseudo27,6863,pseudo27,6912,5,45.0,539.12,526.06,12.68,0.04
pseudo27,6913,pseudo27,6962,2,48.0,554.22,548.44,5.76,0.02
pseudo27,6963,pseudo27,7012,6,44.0,579.12,554.76,21.06,2.74
pseudo27,7013,pseudo27,7062,3,47.0,632.72,620.28,7.78,0.04
pseudo27,7063,pseudo27,7112,1,49.0,638.58,635.84,2.68,0.04
pseudo27,7113,pseudo27,7162,2,48.0,593.92,590.42,3.24,0.04
pseudo27,7163,pseudo27,7212,1,49.0,605.56,604.66,0.88,0.0
pseudo27,7213,pseudo27,7262,0,50.0,642.1,641.94,0.0,0.0
pseudo27,7263,pseudo27,7312,2,48.0,771.42,761.68,9.48,0.04
pseudo27,7313,pseudo27,7362,1,49.0,797.84,794.98,2.82,0.0
pseudo27,7363,pseudo27,7412,0,50.0,643.32,642.58,0.0,0.0
pseudo27,7413,pseudo27,7462,0,50.0,565.46,565.18,0.0,0.0
pseudo27,7463,pseudo27,7512,1,49.0,545.7,540.96,4.72,0.02
pseudo27,7513,pseudo27,7562,2,48.0,538.22,533.26,4.52,0.0
pseudo27,7563,pseudo27,7612,1,49.0,487.12,483.18,3.3,0.0
pseudo27,7613,pseudo27,7662,1,49.0,380.6,377.1,3.04,0.0
pseudo27,7663,pseudo27,7712,0,50.0,319.44,319.34,0.0,0.0
pseudo27,7713,pseudo27,7762,0,50.0,323.12,323.12,0.0,0.0
pseudo27,7763,pseudo27,7812,0,50.0,318.56,318.52,0.0,0.0
pseudo27,7813,pseudo27,7862,0,50.0,331.8,331.44,0.0,0.0
pseudo27,7863,pseudo27,7912,0,50.0,338.32,338.32,0.0,0.0
pseudo27,7913,pseudo27,7962,0,50.0,347.9,347.9,0.0,0.0
pseudo27,7963,pseudo27,8012,0,50.0,320.04,320.04,0.0,0.0
pseudo27,8013,pseudo27,8062,0,50.0,298.32,298.3,0.0,0.0
pseudo27,8063,pseudo27,8112,1,49.0,317.42,314.46,2.96,0.0
pseudo27,8113,pseudo27,8162,0,50.0,315.72,315.72,0.0,0.0
pseudo27,8163,pseudo27,8212,0,50.0,288.22,288.2,0.0,0.0
pseudo27,8213,pseudo27,8262,0,50.0,291.72,291.72,0.0,0.0
pseudo27,8263,pseudo27,8312,0,50.0,327.26,327.1,0.0,0.0
pseudo27,8313,pseudo27,8362,0,50.0,336.76,336.5,0.0,0.0
pseudo27,8363,pseudo27,8412,2,48.0,310.22,303.66,6.3,0.04
pseudo27,8413,pseudo27,8462,0,50.0,311.3,311.22,0.0,0.0
pseudo27,8463,pseudo27,8512,1,49.0,313.24,310.22,3.0,0.02
pseudo27,8513,pseudo27,8562,0,50.0,284.08,284.06,0.0,0.0
pseudo27,8563,pseudo27,8612,0,50.0,282.78,282.78,0.0,0.0
pseudo27,8613,pseudo27,8662,1,49.0,285.58,283.08,2.48,0.0
pseudo27,8663,pseudo27,8712,0,50.0,249.2,249.18,0.0,0.0
pseudo27,8713,pseudo27,8762,0,50.0,218.64,218.46,0.0,0.0
pseudo27,8763,pseudo27,8812,0,50.0,224.62,224.56,0.0,0.0
pseudo27,8813,pseudo27,8862,0,50.0,234.56,234.34,0.0,0.0
pseudo27,8863,pseudo27,8912,0,50.0,245.32,245.32,0.0,0.0
pseudo27,8913,pseudo27,8962,0,50.0,248.14,248.14,0.0,0.0
pseudo27,8963,pseudo27,9012,0,50.0,241.1,240.94,0.0,0.0
pseudo27,9013,pseudo27,9062,0,50.0,246.64,246.64,0.0,0.0
pseudo27,9063,pseudo27,9112,0,50.0,270.34,270.3,0.0,0.0
pseudo27,9113,pseudo27,9162,1,49.0,292.78,283.62,2.6,0.28
pseudo27,9163,pseudo27,9212,1,49.0,296.94,296.76,0.18,0.0
pseudo27,9213,pseudo27,9262,0,50.0,304.1,304.1,0.0,0.0
pseudo27,9263,pseudo27,9312,1,49.0,309.6,309.36,0.22,0.02
pseudo27,9313,pseudo27,9362,0,50.0,301.84,301.48,0.0,0.0
pseudo27,9363,pseudo27,9412,2,48.0,344.64,343.7,0.9,0.04
pseudo27,9413,pseudo27,9462,0,50.0,339.8,339.8,0.0,0.0
pseudo27,9463,pseudo27,9512,2,48.0,312.48,311.74,0.6,0.0
pseudo27,9513,pseudo27,9562,0,50.0,317.52,316.82,0.0,0.0
pseudo27,9563,pseudo27,9612,1,49.0,294.06,291.26,2.8,0.0
pseudo27,9613,pseudo27,9662,1,49.0,300.5,297.44,3.06,0.0
pseudo27,9663,pseudo27,9712,0,50.0,333.42,333.38,0.0,0.0
pseudo27,9713,pseudo27,9762,0,50.0,336.4,336.2,0.0,0.0
pseudo27,9763,pseudo27,9812,0,50.0,330.34,329.32,0.0,0.0
pseudo27,9813,pseudo27,9862,2,48.0,327.52,320.22,6.86,0.04
pseudo27,9863,pseudo27,9912,0,50.0,301.98,301.98,0.0,0.0
pseudo27,9913,pseudo27,9962,0,50.0,307.62,307.62,0.0,0.0
pseudo27,9963,pseudo27,10012,1,49.0,319.02,315.58,3.24,0.02
pseudo27,10013,pseudo27,10062,1,49.0,306.68,300.38,6.28,0.02
pseudo27,10063,pseudo27,10112,0,50.0,311.06,310.94,0.0,0.0
pseudo27,10113,pseudo27,10162,0,50.0,298.42,298.2,0.0,0.0
pseudo27,10163,pseudo27,10212,0,50.0,280.16,280.14,0.0,0.0
pseudo27,10213,pseudo27,10262,0,50.0,267.04,267.04,0.0,0.0
pseudo27,10263,pseudo27,10312,0,50.0,250.1,250.1,0.0,0.0
pseudo27,10313,pseudo27,10362,2,48.0,265.96,260.96,4.7,0.0
pseudo27,10363,pseudo27,10412,0,50.0,277.92,277.9,0.0,0.0
pseudo27,10413,pseudo27,10462,0,50.0,282.26,282.26,0.0,0.0
pseudo27,10463,pseudo27,10512,1,49.0,294.92,291.72,3.2,0.0
pseudo27,10513,pseudo27,10562,2,48.0,287.18,280.5,6.26,0.06
pseudo27,10563,pseudo27,10612,1,49.0,287.48,284.32,3.08,0.0
pseudo27,10613,pseudo27,10662,0,50.0,300.0,299.8,0.0,0.0
pseudo27,10663,pseudo27,10712,1,49.0,313.06,312.48,0.4,0.0
pseudo27,10713,pseudo27,10762,1,49.0,309.66,309.12,0.54,0.0
pseudo27,10763,pseudo27,10812,0,50.0,300.32,300.32,0.0,0.0
pseudo27,10813,pseudo27,10862,0,50.0,304.96,304.96,0.0,0.0
pseudo27,10863,pseudo27,10912,0,50.0,322.34,322.12,0.0,0.0
pseudo27,10913,pseudo27,10962,3,47.0,303.38,302.24,1.14,0.0
pseudo27,10963,pseudo27,11012,1,49.0,282.16,278.4,2.8,0.0
pseudo27,11013,pseudo27,11062,0,50.0,291.66,291.66,0.0,0.0
pseudo27,11063,pseudo27,11112,0,50.0,268.84,268.84,0.0,0.0
pseudo27,11113,pseudo27,11162,0,50.0,258.98,258.96,0.0,0.0
pseudo27,11163,pseudo27,11212,2,48.0,294.06,290.7,0.98,0.0
pseudo27,11213,pseudo27,11262,1,49.0,309.8,307.08,0.48,0.0
pseudo27,11263,pseudo27,11312,2,48.0,287.08,283.68,3.34,0.02
pseudo27,11313,pseudo27,11362,0,50.0,285.98,285.98,0.0,0.0
pseudo27,11363,pseudo27,11412,1,49.0,292.44,289.6,2.84,0.0
pseudo27,11413,pseudo27,11462,0,50.0,284.02,283.1,0.0,0.0
pseudo27,11463,pseudo27,11512,0,50.0,257.6,256.92,0.0,0.0
pseudo27,11513,pseudo27,11562,0,50.0,257.94,257.92,0.0,0.0
pseudo27,11563,pseudo27,11612,0,50.0,268.66,268.66,0.0,0.0
pseudo27,11613,pseudo27,11662,0,50.0,264.52,264.46,0.0,0.0
pseudo27,11663,pseudo27,11712,0,50.0,261.62,261.16,0.0,0.0
pseudo27,11713,pseudo27,11762,1,49.0,255.86,252.76,2.78,0.0
pseudo27,11763,pseudo27,11812,0,50.0,253.08,253.06,0.0,0.0
pseudo27,11813,pseudo27,11862,0,50.0,274.4,274.4,0.0,0.0
pseudo27,11863,pseudo27,11912,1,49.0,296.16,293.26,2.88,0.0
pseudo27,11913,pseudo27,11962,1,49.0,283.48,280.42,2.92,0.02
pseudo27,11963,pseudo27,12012,0,50.0,270.34,270.22,0.0,0.0
pseudo27,12013,pseudo27,12062,0,50.0,285.04,284.52,0.0,0.0
pseudo27,12063,pseudo27,12112,0,50.0,284.04,284.02,0.0,0.0
pseudo27,12113,pseudo27,12162,0,50.0,304.1,303.82,0.0,0.0
pseudo27,12163,pseudo27,12212,0,50.0,307.58,307.58,0.0,0.0
pseudo27,12213,pseudo27,12262,0,50.0,283.06,282.94,0.0,0.0
pseudo27,12263,pseudo27,12312,0,50.0,312.9,312.9,0.0,0.0
pseudo27,12313,pseudo27,12362,0,50.0,317.14,317.12,0.0,0.0
pseudo27,12363,pseudo27,12412,1,49.0,303.2,300.18,3.02,0.0
pseudo27,12413,pseudo27,12462,1,49.0,303.42,300.22,3.18,0.02
pseudo27,12463,pseudo27,12512,0,50.0,292.08,292.08,0.0,0.0
pseudo27,12513,pseudo27,12562,0,50.0,273.06,273.06,0.0,0.0
pseudo27,12563,pseudo27,12612,1,49.0,286.38,283.1,3.26,0.0
pseudo27,12613,pseudo27,12662,0,50.0,294.98,294.74,0.0,0.0
pseudo27,12663,pseudo27,12712,1,49.0,278.74,275.76,2.8,0.0
pseudo27,12713,pseudo27,12762,0,50.0,291.46,291.26,0.0,0.0
pseudo27,12763,pseudo27,12812,1,49.0,311.52,308.46,2.98,0.04
pseudo27,12813,pseudo27,12862,0,50.0,308.28,308.28,0.0,0.0
pseudo27,12863,pseudo27,12912,0,50.0,307.96,307.82,0.0,0.0
pseudo27,12913,pseudo27,12962,0,50.0,316.08,316.04,0.0,0.0
pseudo27,12963,pseudo27,13012,1,49.0,298.26,295.12,3.14,0.0
pseudo27,13013,pseudo27,13062,0,50.0,273.14,273.14,0.0,0.0
pseudo27,13063,pseudo27,13112,1,49.0,323.46,323.06,0.38,0.02
pseudo27,13113,pseudo27,13162,4,46.0,292.08,290.76,1.3,0.0
pseudo27,13163,pseudo27,13212,1,49.0,183.44,182.6,0.62,0.06
pseudo27,13213,pseudo27,13262,4,46.0,212.64,207.68,4.76,0.16
pseudo27,13263,pseudo27,13312,1,49.0,160.58,160.16,0.34,0.04
pseudo27,13313,pseudo27,15293,3,47.0,57.92,55.7,1.32,0.02
pseudo27,15294,pseudo27,15343,0,50.0,141.2,141.2,0.0,0.0
pseudo27,15344,pseudo27,15393,1,49.0,213.54,212.92,0.6,0.0
pseudo27,15394,pseudo27,15443,0,50.0,234.22,234.2,0.0,0.0
pseudo27,15444,pseudo27,15493,4,46.0,262.26,259.7,2.52,0.04
pseudo27,15494,pseudo27,15543,1,49.0,291.36,290.94,0.42,0.0
pseudo27,15544,pseudo27,15593,3,47.0,336.14,333.74,2.24,0.02
pseudo27,15594,pseudo27,15643,2,48.0,369.16,366.28,1.24,0.48
pseudo27,15644,pseudo27,15693,4,46.0,400.94,393.92,6.8,0.02
pseudo27,15694,pseudo27,15743,4,46.0,421.42,414.74,6.64,0.04
pseudo27,15744,pseudo27,15793,2,48.0,367.78,364.32,3.14,0.0
pseudo27,15794,pseudo27,15843,2,48.0,375.58,370.68,4.84,0.06
pseudo27,15844,pseudo27,15893,2,48.0,440.76,437.88,2.66,0.1
pseudo27,15894,pseudo27,15943,5,45.0,442.74,434.62,7.1,1.02
pseudo27,15944,pseudo27,15993,3,47.0,459.18,454.92,4.24,0.0
pseudo27,15994,pseudo27,16043,1,49.0,455.1,454.7,0.4,0.0
pseudo27,16044,pseudo27,16093,1,49.0,382.82,379.92,2.9,0.0
pseudo27,16094,pseudo27,16143,0,50.0,309.7,309.7,0.0,0.0
pseudo27,16144,pseudo27,16193,1,49.0,263.74,260.9,2.82,0.0
pseudo27,16194,pseudo27,16243,0,50.0,288.4,287.88,0.0,0.0
pseudo27,16244,pseudo27,16293,3,47.0,327.44,325.5,1.9,0.04
pseudo27,16294,pseudo27,16343,1,49.0,327.06,325.34,0.82,0.38
pseudo27,16344,pseudo27,16393,1,49.0,312.7,310.0,2.58,0.08
pseudo27,16394,pseudo27,16443,0,50.0,299.18,298.9,0.0,0.0
pseudo27,16444,pseudo27,16493,1,49.0,311.68,311.02,0.62,0.02
pseudo27,16494,pseudo27,16543,0,50.0,325.44,325.4,0.0,0.0
pseudo27,16544,pseudo27,16593,0,50.0,306.3,306.14,0.0,0.0
pseudo27,16594,pseudo27,16643,0,50.0,304.16,304.16,0.0,0.0
pseudo27,16644,pseudo27,16693,1,49.0,313.56,312.46,0.84,0.0
pseudo27,16694,pseudo27,16743,2,48.0,295.32,293.28,1.18,0.0
pseudo27,16744,pseudo27,16793,2,48.0,311.36,309.66,1.7,0.0
pseudo27,16794,pseudo27,16843,2,48.0,352.82,326.74,1.4,0.04
pseudo27,16844,pseudo27,16893,4,46.0,365.32,361.96,3.2,0.0
pseudo27,16894,pseudo27,16943,1,49.0,300.22,299.6,0.62,0.0
pseudo27,16944,pseudo27,16993,0,50.0,250.74,250.48,0.0,0.0
pseudo27,16994,pseudo27,17043,0,50.0,240.72,240.72,0.0,0.0
pseudo27,17044,pseudo27,17093,0,50.0,246.56,246.48,0.0,0.0
pseudo27,17094,pseudo27,17143,0,50.0,266.54,266.54,0.0,0.0
pseudo27,17144,pseudo27,17193,1,49.0,288.18,287.54,0.62,0.0
pseudo27,17194,pseudo27,17243,3,47.0,327.6,325.34,2.1,0.0
pseudo27,17244,pseudo27,17293,5,45.0,335.32,331.22,3.82,0.04
pseudo27,17294,pseudo27,17343,2,48.0,309.74,303.7,3.36,0.04
pseudo27,17344,pseudo27,17393,1,49.0,345.1,343.16,1.72,0.04
pseudo27,17394,pseudo27,17443,1,49.0,374.4,371.7,2.7,0.0
pseudo27,17444,pseudo27,17493,1,49.0,349.7,349.2,0.5,0.0
pseudo27,17494,pseudo27,17543,1,49.0,341.5,338.48,1.74,0.0
pseudo27,17544,pseudo27,17593,0,50.0,310.54,310.54,0.0,0.0
pseudo27,17594,pseudo27,17643,1,49.0,267.6,250.78,5.46,0.0
pseudo27,17644,pseudo27,17693,0,50.0,265.1,265.08,0.0,0.0
pseudo27,17694,pseudo27,17743,4,46.0,281.52,275.64,5.48,0.3
pseudo27,17744,pseudo27,17793,4,46.0,321.1,317.98,3.02,0.08
pseudo27,17794,pseudo27,17843,7,43.0,313.42,308.3,4.62,0.5
pseudo27,17844,pseudo27,17893,2,48.0,310.0,308.78,1.22,0.0
pseudo27,17894,pseudo27,17943,2,48.0,382.56,380.7,1.82,0.02
pseudo27,17944,pseudo27,17993,2,48.0,402.52,396.68,4.38,1.04
pseudo27,17994,pseudo27,18043,3,47.0,350.74,346.74,2.04,0.0
pseudo27,18044,pseudo27,18093,3,47.0,333.02,331.12,1.9,0.0
pseudo27,18094,pseudo27,18143,2,48.0,302.9,300.8,2.08,0.02
pseudo27,18144,pseudo27,18193,2,48.0,288.32,285.08,3.24,0.0
pseudo27,18194,pseudo27,18243,0,50.0,276.24,276.14,0.0,0.0
pseudo27,18244,pseudo27,18293,0,50.0,280.76,280.52,0.0,0.0
pseudo27,18294,pseudo27,18343,0,50.0,277.58,277.58,0.0,0.0
pseudo27,18344,pseudo27,18393,0,50.0,265.78,265.68,0.0,0.0
pseudo27,18394,pseudo27,18443,0,50.0,268.36,268.2,0.0,0.0
pseudo27,18444,pseudo27,18493,0,50.0,265.86,265.72,0.0,0.0
pseudo27,18494,pseudo27,18543,0,50.0,239.24,239.14,0.0,0.0
pseudo27,18544,pseudo27,18593,1,49.0,282.06,281.3,0.66,0.0
pseudo27,18594,pseudo27,18643,2,48.0,432.44,429.22,3.02,0.04
pseudo27,18644,pseudo27,18693,0,50.0,495.96,494.94,0.0,0.0
pseudo27,18694,pseudo27,18743,2,48.0,445.68,438.22,7.12,0.04
pseudo27,18744,pseudo27,18793,0,50.0,472.42,472.42,0.0,0.0
pseudo27,18794,pseudo27,18843,3,47.0,531.68,516.44,6.78,0.02
pseudo27,18844,pseudo27,18893,1,49.0,623.26,619.82,3.36,0.0
pseudo27,18894,pseudo27,18943,2,48.0,663.2,659.12,3.78,0.0
pseudo27,18944,pseudo27,18993,1,49.0,635.32,631.54,3.52,0.0
pseudo27,18994,pseudo27,19043,2,48.0,612.66,608.56,4.0,0.02
pseudo27,19044,pseudo27,19093,1,49.0,539.58,538.74,0.8,0.0
pseudo27,19094,pseudo27,19143,4,46.0,299.64,293.88,5.04,0.08
pseudo27,19144,pseudo27,20027,3,47.0,75.3,74.02,0.5,0.12
pseudo27,20028,pseudo27,20077,0,50.0,142.32,142.3,0.0,0.0
pseudo27,20078,pseudo27,20127,0,50.0,219.64,219.64,0.0,0.0
pseudo27,20128,pseudo27,20177,2,48.0,220.04,216.24,3.8,0.0
pseudo27,20178,pseudo27,20227,0,50.0,237.58,237.58,0.0,0.0
pseudo27,20228,pseudo27,20277,2,48.0,295.24,289.84,5.38,0.0
pseudo27,20278,pseudo27,20327,1,49.0,334.6,331.48,3.0,0.02
pseudo27,20328,pseudo27,20377,0,50.0,327.3,327.3,0.0,0.0
pseudo27,20378,pseudo27,20427,1,49.0,319.28,316.1,3.16,0.02
pseudo27,20428,pseudo27,20477,0,50.0,309.04,309.04,0.0,0.0
pseudo27,20478,pseudo27,20527,1,49.0,300.12,297.0,3.0,0.02
pseudo27,20528,pseudo27,20577,1,49.0,306.96,304.12,2.8,0.0
pseudo27,20578,pseudo27,20627,0,50.0,305.18,305.18,0.0,0.0
pseudo27,20628,pseudo27,20677,0,50.0,342.12,342.1,0.0,0.0
pseudo27,20678,pseudo27,20727,0,50.0,344.56,344.18,0.0,0.0
pseudo27,20728,pseudo27,20777,2,48.0,341.0,339.82,0.92,0.18
pseudo27,20778,pseudo27,20827,4,46.0,358.8,352.38,6.2,0.06
pseudo27,20828,pseudo27,20877,2,48.0,294.82,291.12,3.44,0.06
pseudo27,20878,pseudo27,20927,3,47.0,283.34,279.4,3.18,0.04
pseudo27,20928,pseudo27,20977,3,47.0,321.9,319.08,2.22,0.0
pseudo27,20978,pseudo27,21027,4,46.0,334.24,324.3,8.22,0.14
pseudo27,21028,pseudo27,21077,0,50.0,331.32,331.24,0.0,0.0
pseudo27,21078,pseudo27,21127,0,50.0,357.28,357.28,0.0,0.0
pseudo27,21128,pseudo27,21177,2,48.0,374.72,373.22,1.22,0.02
pseudo27,21178,pseudo27,21227,0,50.0,338.08,337.38,0.0,0.0
pseudo27,21228,pseudo27,21277,0,50.0,299.06,299.06,0.0,0.0
pseudo27,21278,pseudo27,21327,0,50.0,305.72,305.72,0.0,0.0
pseudo27,21328,pseudo27,21377,0,50.0,315.58,315.58,0.0,0.0
pseudo27,21378,pseudo27,21427,1,49.0,309.42,306.24,3.16,0.02
pseudo27,21428,pseudo27,21477,0,50.0,317.42,317.42,0.0,0.0
pseudo27,21478,pseudo27,21527,0,50.0,326.98,326.94,0.0,0.0
pseudo27,21528,pseudo27,21577,2,48.0,315.48,309.32,6.14,0.0
pseudo27,21578,pseudo27,21627,1,49.0,298.36,295.28,3.08,0.0
pseudo27,21628,pseudo27,21677,0,50.0,312.9,312.84,0.0,0.0
pseudo27,21678,pseudo27,21727,2,48.0,319.44,313.46,5.96,0.02
pseudo27,21728,pseudo27,21777,0,50.0,306.16,306.16,0.0,0.0
pseudo27,21778,pseudo27,21827,1,49.0,317.2,313.64,3.34,0.02
pseudo27,21828,pseudo27,21877,1,49.0,289.94,287.12,2.82,0.0
pseudo27,21878,pseudo27,21927,0,50.0,257.92,257.52,0.0,0.0
pseudo27,21928,pseudo27,21977,1,49.0,295.34,292.36,2.98,0.0
pseudo27,21978,pseudo27,22027,2,48.0,315.84,312.5,3.34,0.0
pseudo27,22028,pseudo27,22077,0,50.0,286.1,285.92,0.0,0.0
pseudo27,22078,pseudo27,22127,0,50.0,275.78,275.36,0.0,0.0
pseudo27,22128,pseudo27,22177,0,50.0,262.98,262.96,0.0,0.0
pseudo27,22178,pseudo27,22227,1,49.0,249.24,246.7,2.48,0.02
pseudo27,22228,pseudo27,22277,0,50.0,255.6,255.6,0.0,0.0
pseudo27,22278,pseudo27,22327,0,50.0,256.62,256.62,0.0,0.0
pseudo27,22328,pseudo27,22377,1,49.0,258.88,257.42,0.3,0.0
pseudo27,22378,pseudo27,22427,0,50.0,261.24,261.2,0.0,0.0
pseudo27,22428,pseudo27,22477,0,50.0,256.8,256.78,0.0,0.0
pseudo27,22478,pseudo27,22527,1,49.0,225.96,223.52,2.44,0.0
pseudo27,22528,pseudo27,22577,0,50.0,226.06,226.04,0.0,0.0
pseudo27,22578,pseudo27,22627,0,50.0,241.22,241.22,0.0,0.0
pseudo27,22628,pseudo27,22677,0,50.0,237.6,237.6,0.0,0.0
pseudo27,22678,pseudo27,22727,0,50.0,253.98,253.94,0.0,0.0
pseudo27,22728,pseudo27,22777,0,50.0,246.34,246.34,0.0,0.0
pseudo27,22778,pseudo27,22827,0,50.0,227.98,227.98,0.0,0.0
pseudo27,22828,pseudo27,22877,1,49.0,226.22,221.94,0.14,0.0
pseudo27,22878,pseudo27,22927,0,50.0,254.28,254.28,0.0,0.0
pseudo27,22928,pseudo27,22977,0,50.0,255.64,255.64,0.0,0.0
pseudo27,22978,pseudo27,23027,0,50.0,256.84,256.84,0.0,0.0
pseudo27,23028,pseudo27,23077,0,50.0,254.38,253.94,0.0,0.0
pseudo27,23078,pseudo27,23127,0,50.0,221.12,221.12,0.0,0.0
pseudo27,23128,pseudo27,23177,0,50.0,236.3,236.28,0.0,0.0
pseudo27,23178,pseudo27,23227,0,50.0,261.72,261.72,0.0,0.0
pseudo27,23228,pseudo27,23277,0,50.0,243.18,243.14,0.0,0.0
pseudo27,23278,pseudo27,23327,0,50.0,236.82,236.78,0.0,0.0
pseudo27,23328,pseudo27,23377,0,50.0,255.76,255.76,0.0,0.0
pseudo27,23378,pseudo27,23427,0,50.0,258.9,258.9,0.0,0.0
pseudo27,23428,pseudo27,23477,0,50.0,242.46,242.24,0.0,0.0
pseudo27,23478,pseudo27,23527,0,50.0,233.92,233.92,0.0,0.0
pseudo27,23528,pseudo27,23577,0,50.0,218.78,218.78,0.0,0.0
pseudo27,23578,pseudo27,23627,0,50.0,221.22,221.22,0.0,0.0
pseudo27,23628,pseudo27,23677,0,50.0,248.58,248.52,0.0,0.0
pseudo27,23678,pseudo27,23727,0,50.0,252.56,252.12,0.0,0.0
pseudo27,23728,pseudo27,23777,0,50.0,244.36,244.34,0.0,0.0
pseudo27,23778,pseudo27,23827,0,50.0,244.92,244.92,0.0,0.0
pseudo27,23828,pseudo27,23877,0,50.0,262.98,262.92,0.0,0.0
pseudo27,23878,pseudo27,23927,0,50.0,259.94,259.94,0.0,0.0
pseudo27,23928,pseudo27,23977,0,50.0,265.96,265.74,0.0,0.0
