start_chrom,start_pos,stop_chrom,stop_pos,altSiteCount,refSiteCount,avgDepth,avgRefReads,avgAltReads,avgOtherReads
pseudo23,3351,pseudo23,3400,0,50.0,331.22,331.22,0.0,0.0
pseudo23,3401,pseudo23,3450,0,50.0,322.06,322.06,0.0,0.0
pseudo23,3451,pseudo23,3500,1,49.0,309.32,306.26,3.04,0.02
pseudo23,3501,pseudo23,3550,1,49.0,292.84,289.78,3.06,0.0
pseudo23,3551,pseudo23,3600,0,50.0,288.94,288.94,0.0,0.0
pseudo23,3601,pseudo23,3650,0,50.0,287.36,287.16,0.0,0.0
pseudo23,3651,pseudo23,3700,1,49.0,282.74,279.58,3.14,0.02
pseudo23,3701,pseudo23,3750,0,50.0,291.38,291.38,0.0,0.0
pseudo23,3751,pseudo23,3800,0,50.0,307.9,307.86,0.0,0.0
pseudo23,3801,pseudo23,3850,1,49.0,301.46,298.4,3.06,0.0
pseudo23,3851,pseudo23,3900,0,50.0,309.3,309.3,0.0,0.0
pseudo23,3901,pseudo23,3950,0,50.0,330.56,330.56,0.0,0.0
pseudo23,3951,pseudo23,4000,1,49.0,322.24,319.12,2.92,0.02
pseudo23,4001,pseudo23,4050,0,50.0,314.38,314.38,0.0,0.0
pseudo23,4051,pseudo23,4100,0,50.0,318.24,318.06,0.0,0.0
pseudo23,4101,pseudo23,4150,0,50.0,309.6,309.6,0.0,0.0
pseudo23,4151,pseudo23,4200,1,49.0,312.58,309.52,3.04,0.0
pseudo23,4201,pseudo23,4250,1,49.0,328.32,325.2,3.12,0.0
pseudo23,4251,pseudo23,4300,0,50.0,330.96,330.72,0.0,0.0
pseudo23,4301,pseudo23,4350,1,49.0,323.16,320.04,3.08,0.04
pseudo23,4351,pseudo23,4400,1,49.0,330.34,327.38,2.94,0.0
pseudo23,4401,pseudo23,4450,0,50.0,330.7,330.7,0.0,0.0
pseudo23,4451,pseudo23,4500,1,49.0,297.36,294.62,2.74,0.0
pseudo23,4501,pseudo23,4550,0,50.0,285.94,285.92,0.0,0.0
pseudo23,4551,pseudo23,4600,1,49.0,293.08,290.28,2.78,0.02
pseudo23,4601,pseudo23,4650,1,49.0,271.22,268.48,2.72,0.0
pseudo23,4651,pseudo23,4700,0,50.0,278.18,278.18,0.0,0.0
pseudo23,4701,pseudo23,4750,2,48.0,300.3,291.02,8.94,0.02
pseudo23,4751,pseudo23,4800,1,49.0,294.5,291.54,2.96,0.0
pseudo23,4801,pseudo23,4850,1,49.0,283.42,277.08,5.66,0.0
pseudo23,4851,pseudo23,4900,0,50.0,269.36,268.94,0.0,0.0
pseudo23,4901,pseudo23,4950,0,50.0,274.64,274.54,0.0,0.0
pseudo23,4951,pseudo23,5000,0,50.0,271.34,271.16,0.0,0.0
pseudo23,5001,pseudo23,5050,0,50.0,258.82,258.6,0.0,0.0
pseudo23,5051,pseudo23,5100,0,50.0,257.64,257.4,0.0,0.0
pseudo23,5101,pseudo23,5150,1,49.0,247.46,244.66,2.7,0.0
pseudo23,5151,pseudo23,5200,0,50.0,244.8,244.8,0.0,0.0
pseudo23,5201,pseudo23,5250,0,50.0,253.7,253.7,0.0,0.0
pseudo23,5251,pseudo23,5300,0,50.0,251.98,251.98,0.0,0.0
pseudo23,5301,pseudo23,5350,0,50.0,239.5,239.32,0.0,0.0
pseudo23,5351,pseudo23,5400,0,50.0,246.72,246.34,0.0,0.0
pseudo23,5401,pseudo23,5450,0,50.0,255.28,254.68,0.0,0.0
pseudo23,5451,pseudo23,5500,0,50.0,264.04,264.04,0.0,0.0
pseudo23,5501,pseudo23,5550,0,50.0,243.46,243.46,0.0,0.0
pseudo23,5551,pseudo23,5600,0,50.0,231.2,231.18,0.0,0.0
pseudo23,5601,pseudo23,5650,0,50.0,276.96,276.94,0.0,0.0
pseudo23,5651,pseudo23,5700,0,50.0,274.74,274.28,0.0,0.0
pseudo23,5701,pseudo23,5750,0,50.0,256.9,256.9,0.0,0.0
pseudo23,5751,pseudo23,5800,0,50.0,263.4,263.4,0.0,0.0
pseudo23,5801,pseudo23,5850,0,50.0,259.62,259.62,0.0,0.0
pseudo23,5851,pseudo23,5900,0,50.0,264.16,263.98,0.0,0.0
pseudo23,5901,pseudo23,5950,0,50.0,287.06,286.92,0.0,0.0
pseudo23,5951,pseudo23,6000,0,50.0,285.3,285.14,0.0,0.0
pseudo23,6001,pseudo23,6050,0,50.0,266.0,266.0,0.0,0.0
pseudo23,6051,pseudo23,6100,0,50.0,250.7,250.6,0.0,0.0
pseudo23,6101,pseudo23,6150,0,50.0,250.86,250.86,0.0,0.0
pseudo23,6151,pseudo23,6200,0,50.0,245.86,245.66,0.0,0.0
pseudo23,6201,pseudo23,6250,0,50.0,233.44,232.62,0.0,0.0
pseudo23,6251,pseudo23,6300,0,50.0,246.74,245.94,0.0,0.0
pseudo23,6301,pseudo23,6350,1,49.0,255.74,252.74,2.24,0.02
pseudo23,6351,pseudo23,6400,0,50.0,241.66,241.62,0.0,0.0
pseudo23,6401,pseudo23,6450,0,50.0,251.18,251.14,0.0,0.0
pseudo23,6451,pseudo23,6500,0,50.0,265.66,265.66,0.0,0.0
pseudo23,6501,pseudo23,6550,0,50.0,274.42,274.42,0.0,0.0
pseudo23,6551,pseudo23,6600,0,50.0,276.16,275.78,0.0,0.0
pseudo23,6601,pseudo23,6650,0,50.0,278.18,278.14,0.0,0.0
pseudo23,6651,pseudo23,6700,0,50.0,278.7,278.12,0.0,0.0
pseudo23,6701,pseudo23,6750,0,50.0,267.3,267.3,0.0,0.0
pseudo23,6751,pseudo23,6800,0,50.0,286.18,286.1,0.0,0.0
pseudo23,6801,pseudo23,6850,0,50.0,310.28,310.28,0.0,0.0
pseudo23,6851,pseudo23,6900,0,50.0,305.4,305.4,0.0,0.0
pseudo23,6901,pseudo23,6950,1,49.0,311.74,305.74,6.0,0.0
pseudo23,6951,pseudo23,7000,0,50.0,344.12,344.1,0.0,0.0
pseudo23,7001,pseudo23,7050,1,49.0,354.14,350.74,3.38,0.02
pseudo23,7051,pseudo23,7100,1,49.0,357.0,349.92,7.06,0.02
pseudo23,7101,pseudo23,7150,0,50.0,349.7,349.7,0.0,0.0
pseudo23,7151,pseudo23,7200,0,50.0,327.0,327.0,0.0,0.0
pseudo23,7201,pseudo23,7250,0,50.0,309.26,309.26,0.0,0.0
pseudo23,7251,pseudo23,7300,1,49.0,324.98,321.74,3.2,0.0
pseudo23,7301,pseudo23,7350,0,50.0,321.88,321.64,0.0,0.0
pseudo23,7351,pseudo23,7400,0,50.0,302.1,301.98,0.0,0.0
pseudo23,7401,pseudo23,7450,0,50.0,319.78,319.58,0.0,0.0
pseudo23,7451,pseudo23,7500,0,50.0,326.3,326.3,0.0,0.0
pseudo23,7501,pseudo23,7550,1,49.0,320.84,317.06,3.5,0.0
pseudo23,7551,pseudo23,7600,1,49.0,311.36,307.98,3.08,0.02
pseudo23,7601,pseudo23,7650,0,50.0,339.88,339.88,0.0,0.0
pseudo23,7651,pseudo23,7700,1,49.0,362.7,358.86,3.84,0.0
pseudo23,7701,pseudo23,7750,0,50.0,337.22,337.06,0.0,0.0
pseudo23,7751,pseudo23,7800,2,48.0,236.8,233.16,0.5,0.0
pseudo23,7801,pseudo23,8048,2,48.0,75.72,74.06,0.42,0.0
pseudo23,8049,pseudo23,8098,3,47.0,96.68,83.02,0.26,0.0
pseudo23,8099,pseudo23,8148,0,50.0,261.9,261.7,0.0,0.0
pseudo23,8149,pseudo23,8198,1,49.0,307.14,304.24,2.88,0.02
pseudo23,8199,pseudo23,8248,1,49.0,286.92,284.54,2.38,0.0
pseudo23,8249,pseudo23,8298,2,48.0,274.68,269.66,5.02,0.0
pseudo23,8299,pseudo23,8348,1,49.0,268.94,263.78,5.14,0.0
pseudo23,8349,pseudo23,8398,2,48.0,293.06,287.42,5.58,0.04
pseudo23,8399,pseudo23,8448,0,50.0,327.68,327.64,0.0,0.0
pseudo23,8449,pseudo23,8498,1,49.0,338.74,335.7,3.0,0.04
pseudo23,8499,pseudo23,8548,0,50.0,327.82,327.78,0.0,0.0
pseudo23,8549,pseudo23,8598,0,50.0,337.44,337.44,0.0,0.0
pseudo23,8599,pseudo23,8648,1,49.0,366.24,358.72,7.5,0.0
pseudo23,8649,pseudo23,8698,0,50.0,375.18,375.16,0.0,0.0
pseudo23,8699,pseudo23,8748,0,50.0,357.6,357.58,0.0,0.0
pseudo23,8749,pseudo23,8798,2,48.0,373.68,366.22,7.44,0.02
pseudo23,8799,pseudo23,8848,1,49.0,387.62,383.62,3.96,0.04
pseudo23,8849,pseudo23,8898,0,50.0,350.94,350.94,0.0,0.0
pseudo23,8899,pseudo23,8948,1,49.0,351.88,348.46,3.4,0.02
pseudo23,8949,pseudo23,8998,0,50.0,363.98,363.98,0.0,0.0
pseudo23,8999,pseudo23,9048,0,50.0,341.3,341.26,0.0,0.0
pseudo23,9049,pseudo23,9098,0,50.0,337.1,337.0,0.0,0.0
pseudo23,9099,pseudo23,9148,0,50.0,333.68,333.62,0.0,0.0
pseudo23,9149,pseudo23,9198,1,49.0,290.06,283.96,5.44,0.04
pseudo23,9199,pseudo23,9248,3,47.0,216.1,210.12,2.12,0.04
pseudo23,9249,pseudo23,9298,1,49.0,238.24,232.52,2.82,0.0
pseudo23,9299,pseudo23,9348,0,50.0,292.52,292.52,0.0,0.0
pseudo23,9349,pseudo23,9398,13,37.0,2137.52,1639.24,170.92,73.74
pseudo23,9399,pseudo23,9448,10,40.0,2976.58,2868.34,94.82,12.5
pseudo23,9449,pseudo23,9498,4,46.0,2519.34,2440.32,16.38,13.32
pseudo23,9499,pseudo23,9548,0,50.0,2950.58,2949.66,0.0,0.0
pseudo23,9549,pseudo23,9598,0,50.0,2985.24,2963.36,0.0,0.0
pseudo23,9599,pseudo23,17512,0,50.0,2967.04,2966.86,0.0,0.0
pseudo23,17513,pseudo23,17562,0,50.0,2997.24,2996.82,0.0,0.0
pseudo23,17563,pseudo23,17612,0,50.0,2996.64,2996.58,0.0,0.0
pseudo23,17613,pseudo23,17662,0,50.0,2998.8,2997.68,0.0,0.0
pseudo23,17663,pseudo23,17712,0,50.0,2997.14,2996.86,0.0,0.0
pseudo23,17713,pseudo23,17762,0,50.0,2998.34,2998.28,0.0,0.0
pseudo23,17763,pseudo23,17812,0,50.0,2998.54,2998.48,0.0,0.0
pseudo23,17813,pseudo23,17862,0,50.0,2999.1,2998.8,0.0,0.0
pseudo23,17863,pseudo23,17912,0,50.0,2997.46,2997.26,0.0,0.0
pseudo23,17913,pseudo23,17962,0,50.0,2998.48,2998.3,0.0,0.0
pseudo23,17963,pseudo23,18012,0,50.0,2998.12,2997.4,0.0,0.0
pseudo23,18013,pseudo23,18062,1,49.0,2998.62,2938.6,58.74,0.58
pseudo23,18063,pseudo23,18112,0,50.0,2998.88,2998.84,0.0,0.0
pseudo23,18113,pseudo23,18162,0,50.0,2925.96,2925.66,0.0,0.0
pseudo23,18163,pseudo23,18212,0,50.0,2997.16,2996.78,0.0,0.0
pseudo23,18213,pseudo23,18808,1,49.0,2945.0,2916.32,19.7,2.42
pseudo23,18809,pseudo23,18858,0,50.0,2998.06,2997.58,0.0,0.0
pseudo23,18859,pseudo23,18908,2,48.0,2997.56,2977.8,12.78,6.38
pseudo23,18909,pseudo23,18958,1,49.0,2995.36,2982.96,6.98,4.68
pseudo23,18959,pseudo23,19008,0,50.0,2995.6,2995.56,0.0,0.0
pseudo23,19009,pseudo23,19058,0,50.0,2998.04,2996.96,0.0,0.0
pseudo23,19059,pseudo23,19108,0,50.0,2997.92,2997.58,0.0,0.0
pseudo23,19109,pseudo23,19158,0,50.0,2995.9,2995.26,0.0,0.0
pseudo23,19159,pseudo23,19208,0,50.0,2997.7,2997.36,0.0,0.0
pseudo23,19209,pseudo23,19258,1,49.0,2997.26,2936.74,59.44,0.42
pseudo23,19259,pseudo23,19308,2,48.0,2933.86,2893.06,20.76,1.1
pseudo23,19309,pseudo23,19358,5,45.0,2925.98,2829.78,63.38,5.64
pseudo23,19359,pseudo23,19408,3,47.0,2960.98,2794.22,108.68,1.44
pseudo23,19409,pseudo23,22188,0,50.0,2925.88,2885.88,0.0,0.0
pseudo23,22189,pseudo23,22238,0,50.0,2997.64,2997.1,0.0,0.0
pseudo23,22239,pseudo23,22288,0,50.0,2998.0,2996.48,0.0,0.0
pseudo23,22289,pseudo23,22338,0,50.0,2996.92,2995.6,0.0,0.0
pseudo23,22339,pseudo23,22388,0,50.0,2997.9,2995.04,0.0,0.0
pseudo23,22389,pseudo23,22438,0,50.0,2998.5,2997.74,0.0,0.0
pseudo23,22439,pseudo23,22488,0,50.0,2997.78,2997.46,0.0,0.0
pseudo23,22489,pseudo23,22538,0,50.0,2996.74,2994.58,0.0,0.0
pseudo23,22539,pseudo23,22588,0,50.0,2998.0,2997.08,0.0,0.0
pseudo23,22589,pseudo23,22638,0,50.0,2998.08,2994.98,0.0,0.0
pseudo23,22639,pseudo23,22688,0,50.0,2997.34,2995.08,0.0,0.0
pseudo23,22689,pseudo23,22738,0,50.0,2996.64,2993.68,0.0,0.0
pseudo23,22739,pseudo23,22788,0,50.0,2997.84,2996.92,0.0,0.0
pseudo23,22789,pseudo23,22838,0,50.0,2997.7,2996.48,0.0,0.0
pseudo23,22839,pseudo23,22888,0,50.0,2998.0,2997.12,0.0,0.0
pseudo23,22889,pseudo23,22938,0,50.0,2997.68,2995.96,0.0,0.0
pseudo23,22939,pseudo23,22988,0,50.0,2998.86,2997.94,0.0,0.0
pseudo23,22989,pseudo23,23038,0,50.0,2996.92,2995.86,0.0,0.0
pseudo23,23039,pseudo23,23088,0,50.0,2998.26,2998.04,0.0,0.0
pseudo23,23089,pseudo23,23138,0,50.0,2998.86,2998.6,0.0,0.0
pseudo23,23139,pseudo23,23188,0,50.0,2998.6,2998.34,0.0,0.0
pseudo23,23189,pseudo23,23238,0,50.0,2997.62,2996.72,0.0,0.0
pseudo23,23239,pseudo23,23288,0,50.0,2996.02,2994.66,0.0,0.0
pseudo23,23289,pseudo23,23338,0,50.0,2997.06,2996.76,0.0,0.0
pseudo23,23339,pseudo23,23388,0,50.0,2997.98,2997.66,0.0,0.0
pseudo23,23389,pseudo23,23438,0,50.0,2998.34,2997.82,0.0,0.0
pseudo23,23439,pseudo23,23488,1,49.0,2998.82,2984.08,11.46,0.06
pseudo23,23489,pseudo23,23538,0,50.0,2998.12,2996.36,0.0,0.0
pseudo23,23539,pseudo23,23588,0,50.0,2996.58,2993.88,0.0,0.0
pseudo23,23589,pseudo23,23638,0,50.0,2997.62,2996.94,0.0,0.0
pseudo23,23639,pseudo23,23688,0,50.0,2997.1,2996.98,0.0,0.0
pseudo23,23689,pseudo23,23738,0,50.0,2997.58,2996.92,0.0,0.0
pseudo23,23739,pseudo23,23788,3,47.0,2996.76,2899.34,92.46,1.92
pseudo23,23789,pseudo23,23838,0,50.0,2997.46,2996.92,0.0,0.0
pseudo23,23839,pseudo23,23888,1,49.0,2995.66,2972.4,22.04,0.28
pseudo23,23889,pseudo23,23938,0,50.0,2997.76,2996.62,0.0,0.0
pseudo23,23939,pseudo23,23988,0,50.0,2998.1,2996.54,0.0,0.0
pseudo23,23989,pseudo23,24038,0,50.0,2998.84,2994.88,0.0,0.0
pseudo23,24039,pseudo23,24088,0,50.0,2996.82,2996.1,0.0,0.0
pseudo23,24089,pseudo23,24138,0,50.0,2996.58,2996.12,0.0,0.0
pseudo23,24139,pseudo23,24188,0,50.0,2997.84,2996.46,0.0,0.0
pseudo23,24189,pseudo23,24238,0,50.0,2996.38,2994.52,0.0,0.0
pseudo23,24239,pseudo23,24288,0,50.0,2980.62,2978.08,0.0,0.0
pseudo23,24289,pseudo23,24338,2,48.0,2987.66,2847.02,49.94,0.26
pseudo23,24339,pseudo23,24388,0,50.0,2995.42,2987.42,0.0,0.0
pseudo23,24389,pseudo23,24438,0,50.0,2995.6,2990.94,0.0,0.0
pseudo23,24439,pseudo23,24488,0,50.0,2996.58,2995.08,0.0,0.0
pseudo23,24489,pseudo23,24538,0,50.0,2998.66,2993.24,0.0,0.0
pseudo23,24539,pseudo23,24588,0,50.0,2998.08,2997.24,0.0,0.0
pseudo23,24589,pseudo23,24638,0,50.0,2997.4,2997.1,0.0,0.0
pseudo23,24639,pseudo23,24688,0,50.0,2997.52,2996.94,0.0,0.0
pseudo23,24689,pseudo23,24738,0,50.0,2997.32,2995.9,0.0,0.0
pseudo23,24739,pseudo23,24788,0,50.0,2998.02,2997.54,0.0,0.0
pseudo23,24789,pseudo23,24838,0,50.0,2997.82,2996.76,0.0,0.0
pseudo23,24839,pseudo23,24888,0,50.0,2997.96,2995.92,0.0,0.0
pseudo23,24889,pseudo23,24938,0,50.0,2996.64,2995.58,0.0,0.0
pseudo23,24939,pseudo23,24988,0,50.0,2997.48,2996.54,0.0,0.0
pseudo23,24989,pseudo23,25038,0,50.0,2998.52,2997.32,0.0,0.0
pseudo23,25039,pseudo23,25088,0,50.0,2997.76,2995.32,0.0,0.0
pseudo23,25089,pseudo23,25138,0,50.0,2998.48,2997.94,0.0,0.0
pseudo23,25139,pseudo23,25188,0,50.0,2997.96,2994.3,0.0,0.0
pseudo23,25189,pseudo23,25238,0,50.0,2996.3,2996.22,0.0,0.0
pseudo23,25239,pseudo23,25288,0,50.0,2998.36,2997.9,0.0,0.0
pseudo23,25289,pseudo23,25338,0,50.0,2997.92,2996.98,0.0,0.0
pseudo23,25339,pseudo23,25388,0,50.0,2997.64,2996.28,0.0,0.0
pseudo23,25389,pseudo23,25438,0,50.0,2998.26,2997.68,0.0,0.0
pseudo23,25439,pseudo23,25488,0,50.0,2997.68,2997.56,0.0,0.0
pseudo23,25489,pseudo23,25538,0,50.0,2997.58,2995.42,0.0,0.0
pseudo23,25539,pseudo23,25588,0,50.0,2996.48,2994.1,0.0,0.0
pseudo23,25589,pseudo23,25638,0,50.0,2997.4,2997.04,0.0,0.0
pseudo23,25639,pseudo23,25688,0,50.0,2997.98,2997.48,0.0,0.0
pseudo23,25689,pseudo23,25738,0,50.0,2997.14,2995.52,0.0,0.0
pseudo23,25739,pseudo23,25788,0,50.0,2998.18,2997.62,0.0,0.0
pseudo23,25789,pseudo23,25838,0,50.0,2997.08,2996.96,0.0,0.0
pseudo23,25839,pseudo23,25888,0,50.0,2998.74,2997.74,0.0,0.0
pseudo23,25889,pseudo23,25938,0,50.0,2998.22,2996.02,0.0,0.0
pseudo23,25939,pseudo23,25988,0,50.0,2997.54,2995.58,0.0,0.0
pseudo23,25989,pseudo23,26038,0,50.0,2997.38,2996.16,0.0,0.0
pseudo23,26039,pseudo23,26088,0,50.0,2997.6,2995.96,0.0,0.0
pseudo23,26089,pseudo23,26138,0,50.0,2997.68,2997.24,0.0,0.0
pseudo23,26139,pseudo23,26188,0,50.0,2998.36,2997.32,0.0,0.0
pseudo23,26189,pseudo23,26238,1,49.0,2998.38,2985.34,11.38,0.82
pseudo23,26239,pseudo23,26288,0,50.0,2997.98,2997.48,0.0,0.0
pseudo23,26289,pseudo23,26338,1,49.0,2998.34,2974.66,22.48,1.08
pseudo23,26339,pseudo23,26388,0,50.0,2998.66,2998.08,0.0,0.0
pseudo23,26389,pseudo23,26438,0,50.0,2998.1,2997.98,0.0,0.0
pseudo23,26439,pseudo23,26488,0,50.0,2998.76,2998.62,0.0,0.0
pseudo23,26489,pseudo23,26538,0,50.0,2999.08,2999.02,0.0,0.0
pseudo23,26539,pseudo23,26588,0,50.0,2998.14,2997.88,0.0,0.0
pseudo23,26589,pseudo23,26638,0,50.0,2998.04,2997.8,0.0,0.0
pseudo23,26639,pseudo23,26688,0,50.0,2998.6,2998.2,0.0,0.0
pseudo23,26689,pseudo23,26738,0,50.0,2998.62,2998.42,0.0,0.0
pseudo23,26739,pseudo23,26788,0,50.0,2999.46,2999.32,0.0,0.0
pseudo23,26789,pseudo23,26838,0,50.0,2997.68,2996.96,0.0,0.0
pseudo23,26839,pseudo23,26888,0,50.0,2998.58,2998.12,0.0,0.0
pseudo23,26889,pseudo23,26938,0,50.0,2998.7,2998.36,0.0,0.0
pseudo23,26939,pseudo23,26988,0,50.0,2997.96,2997.86,0.0,0.0
pseudo23,26989,pseudo23,27038,1,49.0,2997.24,2976.38,6.7,0.3
pseudo23,27039,pseudo23,27088,0,50.0,2998.8,2998.08,0.0,0.0
pseudo23,27089,pseudo23,27138,3,47.0,2997.62,2945.94,34.5,4.4
pseudo23,27139,pseudo23,27188,6,44.0,2995.42,2758.54,69.8,8.42
pseudo23,27189,pseudo23,27238,2,48.0,2996.16,2950.22,45.18,0.4
pseudo23,27239,pseudo23,27288,0,50.0,2983.84,2983.66,0.0,0.0
pseudo23,27289,pseudo23,30305,7,43.0,2787.9,2601.86,169.0,1.78
pseudo23,30306,pseudo23,30355,0,50.0,2998.7,2998.28,0.0,0.0
pseudo23,30356,pseudo23,30405,0,50.0,2997.02,2995.74,0.0,0.0
pseudo23,30406,pseudo23,30455,0,50.0,2998.32,2997.66,0.0,0.0
pseudo23,30456,pseudo23,30505,0,50.0,2997.66,2997.18,0.0,0.0
pseudo23,30506,pseudo23,30555,0,50.0,2997.32,2996.06,0.0,0.0
pseudo23,30556,pseudo23,30605,0,50.0,2998.96,2998.62,0.0,0.0
pseudo23,30606,pseudo23,30655,0,50.0,2998.0,2997.46,0.0,0.0
pseudo23,30656,pseudo23,30705,0,50.0,2996.58,2994.34,0.0,0.0
pseudo23,30706,pseudo23,30755,0,50.0,2997.52,2995.96,0.0,0.0
pseudo23,30756,pseudo23,30805,0,50.0,2997.5,2996.22,0.0,0.0
pseudo23,30806,pseudo23,30855,0,50.0,2997.74,2997.12,0.0,0.0
pseudo23,30856,pseudo23,30905,0,50.0,2997.66,2997.24,0.0,0.0
pseudo23,30906,pseudo23,30955,0,50.0,2997.34,2996.8,0.0,0.0
pseudo23,30956,pseudo23,31005,0,50.0,2997.7,2997.0,0.0,0.0
pseudo23,31006,pseudo23,31055,0,50.0,2996.94,2996.28,0.0,0.0
pseudo23,31056,pseudo23,31105,0,50.0,2998.24,2997.82,0.0,0.0
pseudo23,31106,pseudo23,31155,0,50.0,2997.82,2997.3,0.0,0.0
pseudo23,31156,pseudo23,31205,0,50.0,2998.2,2996.0,0.0,0.0
pseudo23,31206,pseudo23,31255,0,50.0,2997.1,2993.4,0.0,0.0
