start_chrom,start_pos,stop_chrom,stop_pos,altSiteCount,refSiteCount,avgDepth,avgRefReads,avgAltReads,avgOtherReads
pseudo32,2101,pseudo32,2150,0,50.0,322.54,322.24,0.0,0.0
pseudo32,2151,pseudo32,2200,0,50.0,307.58,305.76,0.0,0.0
pseudo32,2201,pseudo32,2250,0,50.0,304.52,303.18,0.0,0.0
pseudo32,2251,pseudo32,2300,0,50.0,296.26,296.26,0.0,0.0
pseudo32,2301,pseudo32,2350,0,50.0,283.96,283.96,0.0,0.0
pseudo32,2351,pseudo32,2400,0,50.0,276.92,276.92,0.0,0.0
pseudo32,2401,pseudo32,2450,0,50.0,283.62,283.62,0.0,0.0
pseudo32,2451,pseudo32,2500,0,50.0,283.08,283.08,0.0,0.0
pseudo32,2501,pseudo32,2550,1,49.0,279.9,279.86,0.04,0.0
pseudo32,2551,pseudo32,2600,0,50.0,297.9,297.9,0.0,0.0
pseudo32,2601,pseudo32,2650,0,50.0,297.06,297.06,0.0,0.0
pseudo32,2651,pseudo32,2700,0,50.0,244.86,244.86,0.0,0.0
pseudo32,2701,pseudo32,2750,0,50.0,216.42,216.4,0.0,0.0
pseudo32,2751,pseudo32,2800,0,50.0,205.04,205.04,0.0,0.0
pseudo32,2801,pseudo32,2850,0,50.0,141.74,139.52,0.0,0.0
pseudo32,2851,pseudo32,3639,2,48.0,71.7,67.46,0.12,0.04
pseudo32,3640,pseudo32,3689,35,15.0,177.06,164.52,7.94,2.08
pseudo32,3690,pseudo32,3739,6,44.0,255.48,253.42,1.12,0.9
pseudo32,3740,pseudo32,3789,0,50.0,276.2,275.9,0.0,0.0
pseudo32,3790,pseudo32,3839,0,50.0,278.68,278.48,0.0,0.0
pseudo32,3840,pseudo32,3889,0,50.0,281.84,281.8,0.0,0.0
pseudo32,3890,pseudo32,3939,0,50.0,281.6,281.6,0.0,0.0
pseudo32,3940,pseudo32,3989,0,50.0,272.0,272.0,0.0,0.0
pseudo32,3990,pseudo32,4039,0,50.0,265.94,265.94,0.0,0.0
pseudo32,4040,pseudo32,4089,0,50.0,263.16,263.16,0.0,0.0
pseudo32,4090,pseudo32,4139,0,50.0,261.42,261.2,0.0,0.0
pseudo32,4140,pseudo32,4189,0,50.0,252.28,252.28,0.0,0.0
pseudo32,4190,pseudo32,4239,0,50.0,253.12,252.5,0.0,0.0
pseudo32,4240,pseudo32,4289,0,50.0,251.18,251.18,0.0,0.0
pseudo32,4290,pseudo32,4339,0,50.0,242.7,242.7,0.0,0.0
pseudo32,4340,pseudo32,4389,0,50.0,239.8,239.78,0.0,0.0
pseudo32,4390,pseudo32,4439,0,50.0,256.22,256.22,0.0,0.0
pseudo32,4440,pseudo32,4489,0,50.0,276.0,276.0,0.0,0.0
pseudo32,4490,pseudo32,4539,0,50.0,245.88,245.86,0.0,0.0
pseudo32,4540,pseudo32,4589,0,50.0,250.92,250.92,0.0,0.0
pseudo32,4590,pseudo32,4639,0,50.0,279.7,279.28,0.0,0.0
pseudo32,4640,pseudo32,4689,0,50.0,259.24,258.88,0.0,0.0
pseudo32,4690,pseudo32,4739,0,50.0,249.58,249.58,0.0,0.0
pseudo32,4740,pseudo32,4789,0,50.0,242.28,242.26,0.0,0.0
pseudo32,4790,pseudo32,4839,0,50.0,216.3,215.96,0.0,0.0
pseudo32,4840,pseudo32,4889,0,50.0,223.12,222.94,0.0,0.0
pseudo32,4890,pseudo32,4939,0,50.0,230.4,230.4,0.0,0.0
pseudo32,4940,pseudo32,4989,0,50.0,240.12,240.04,0.0,0.0
pseudo32,4990,pseudo32,5039,0,50.0,244.26,244.26,0.0,0.0
pseudo32,5040,pseudo32,5089,0,50.0,239.36,239.14,0.0,0.0
pseudo32,5090,pseudo32,5139,0,50.0,257.06,257.06,0.0,0.0
pseudo32,5140,pseudo32,5189,0,50.0,283.94,283.94,0.0,0.0
pseudo32,5190,pseudo32,5239,0,50.0,297.66,297.66,0.0,0.0
pseudo32,5240,pseudo32,5289,0,50.0,265.74,265.74,0.0,0.0
pseudo32,5290,pseudo32,5339,0,50.0,260.4,260.06,0.0,0.0
pseudo32,5340,pseudo32,5389,0,50.0,260.88,260.66,0.0,0.0
pseudo32,5390,pseudo32,5439,0,50.0,251.3,251.3,0.0,0.0
pseudo32,5440,pseudo32,5489,0,50.0,263.24,262.84,0.0,0.0
pseudo32,5490,pseudo32,5539,0,50.0,251.48,250.88,0.0,0.0
pseudo32,5540,pseudo32,5589,0,50.0,243.94,243.92,0.0,0.0
pseudo32,5590,pseudo32,5639,0,50.0,232.38,232.38,0.0,0.0
pseudo32,5640,pseudo32,5689,0,50.0,220.68,220.68,0.0,0.0
pseudo32,5690,pseudo32,5739,0,50.0,221.86,221.66,0.0,0.0
pseudo32,5740,pseudo32,5789,0,50.0,230.58,230.14,0.0,0.0
pseudo32,5790,pseudo32,5839,0,50.0,258.02,258.02,0.0,0.0
pseudo32,5840,pseudo32,5889,0,50.0,274.44,274.3,0.0,0.0
pseudo32,5890,pseudo32,5939,0,50.0,249.78,249.78,0.0,0.0
pseudo32,5940,pseudo32,5989,0,50.0,232.18,231.9,0.0,0.0
pseudo32,5990,pseudo32,6039,0,50.0,249.64,249.64,0.0,0.0
pseudo32,6040,pseudo32,6089,0,50.0,261.62,261.38,0.0,0.0
pseudo32,6090,pseudo32,6139,0,50.0,253.06,253.06,0.0,0.0
pseudo32,6140,pseudo32,6189,1,49.0,256.64,251.46,5.18,0.0
pseudo32,6190,pseudo32,6239,0,50.0,280.82,280.52,0.0,0.0
pseudo32,6240,pseudo32,6289,0,50.0,273.94,273.3,0.0,0.0
pseudo32,6290,pseudo32,6339,0,50.0,250.04,250.04,0.0,0.0
pseudo32,6340,pseudo32,6389,0,50.0,236.92,236.9,0.0,0.0
pseudo32,6390,pseudo32,6439,0,50.0,238.8,238.8,0.0,0.0
pseudo32,6440,pseudo32,6489,0,50.0,256.28,256.06,0.0,0.0
pseudo32,6490,pseudo32,6539,0,50.0,251.14,251.14,0.0,0.0
pseudo32,6540,pseudo32,6589,0,50.0,242.26,241.42,0.0,0.0
pseudo32,6590,pseudo32,6639,0,50.0,256.52,255.4,0.0,0.0
pseudo32,6640,pseudo32,6689,0,50.0,261.88,261.84,0.0,0.0
pseudo32,6690,pseudo32,6739,0,50.0,255.52,255.44,0.0,0.0
pseudo32,6740,pseudo32,6789,0,50.0,251.68,251.26,0.0,0.0
pseudo32,6790,pseudo32,6839,0,50.0,265.74,265.66,0.0,0.0
pseudo32,6840,pseudo32,6889,0,50.0,267.24,267.24,0.0,0.0
pseudo32,6890,pseudo32,6939,0,50.0,263.74,263.58,0.0,0.0
pseudo32,6940,pseudo32,6989,0,50.0,257.32,257.28,0.0,0.0
pseudo32,6990,pseudo32,7039,0,50.0,241.58,241.5,0.0,0.0
pseudo32,7040,pseudo32,7089,0,50.0,251.86,251.82,0.0,0.0
pseudo32,7090,pseudo32,7139,0,50.0,251.06,251.04,0.0,0.0
pseudo32,7140,pseudo32,7189,0,50.0,231.7,231.7,0.0,0.0
pseudo32,7190,pseudo32,7239,0,50.0,241.7,241.18,0.0,0.0
pseudo32,7240,pseudo32,7289,0,50.0,244.22,243.86,0.0,0.0
pseudo32,7290,pseudo32,7339,0,50.0,252.26,252.14,0.0,0.0
pseudo32,7340,pseudo32,7389,0,50.0,274.92,274.92,0.0,0.0
pseudo32,7390,pseudo32,7439,0,50.0,268.46,268.14,0.0,0.0
pseudo32,7440,pseudo32,7489,0,50.0,258.5,258.42,0.0,0.0
pseudo32,7490,pseudo32,7539,0,50.0,276.2,276.2,0.0,0.0
pseudo32,7540,pseudo32,7589,0,50.0,295.18,295.18,0.0,0.0
pseudo32,7590,pseudo32,7639,0,50.0,279.04,279.04,0.0,0.0
pseudo32,7640,pseudo32,7689,0,50.0,325.66,325.64,0.0,0.0
pseudo32,7690,pseudo32,7739,0,50.0,362.72,362.72,0.0,0.0
pseudo32,7740,pseudo32,7789,0,50.0,321.62,321.62,0.0,0.0
pseudo32,7790,pseudo32,7839,0,50.0,304.1,303.72,0.0,0.0
pseudo32,7840,pseudo32,7889,0,50.0,304.84,304.84,0.0,0.0
pseudo32,7890,pseudo32,7939,0,50.0,311.8,310.4,0.0,0.0
pseudo32,7940,pseudo32,7989,0,50.0,291.8,290.68,0.0,0.0
pseudo32,7990,pseudo32,8039,1,49.0,255.42,255.16,0.2,0.06
pseudo32,8040,pseudo32,8089,0,50.0,257.32,257.32,0.0,0.0
pseudo32,8090,pseudo32,8139,0,50.0,274.28,274.28,0.0,0.0
pseudo32,8140,pseudo32,8189,0,50.0,295.46,295.46,0.0,0.0
pseudo32,8190,pseudo32,8239,0,50.0,300.12,299.9,0.0,0.0
pseudo32,8240,pseudo32,8289,0,50.0,300.58,300.0,0.0,0.0
pseudo32,8290,pseudo32,8339,0,50.0,294.86,294.86,0.0,0.0
pseudo32,8340,pseudo32,8389,0,50.0,279.26,279.26,0.0,0.0
pseudo32,8390,pseudo32,8439,0,50.0,303.34,303.34,0.0,0.0
pseudo32,8440,pseudo32,8489,1,49.0,331.56,331.18,0.1,0.0
pseudo32,8490,pseudo32,8539,0,50.0,338.98,333.0,0.0,0.0
pseudo32,8540,pseudo32,8589,0,50.0,376.82,360.74,0.0,0.0
pseudo32,8590,pseudo32,8639,3,47.0,389.48,379.62,3.72,0.18
pseudo32,8640,pseudo32,8689,2,48.0,317.3,299.16,1.42,0.24
pseudo32,8690,pseudo32,8739,0,50.0,250.44,243.24,0.0,0.0
pseudo32,8740,pseudo32,8789,0,50.0,208.88,201.84,0.0,0.0
pseudo32,8790,pseudo32,11129,1,49.0,169.5,165.8,0.18,0.1
pseudo32,11130,pseudo32,11179,2,48.0,265.84,244.48,3.84,0.3
pseudo32,11180,pseudo32,11229,0,50.0,327.26,324.38,0.0,0.0
pseudo32,11230,pseudo32,11279,2,48.0,289.84,287.86,1.86,0.08
pseudo32,11280,pseudo32,11329,3,47.0,303.32,299.82,3.42,0.0
pseudo32,11330,pseudo32,11379,0,50.0,347.78,347.78,0.0,0.0
pseudo32,11380,pseudo32,11429,0,50.0,418.62,418.44,0.0,0.0
pseudo32,11430,pseudo32,11479,0,50.0,452.54,452.34,0.0,0.0
pseudo32,11480,pseudo32,11529,0,50.0,442.0,441.96,0.0,0.0
pseudo32,11530,pseudo32,11579,0,50.0,423.14,422.86,0.0,0.0
pseudo32,11580,pseudo32,11629,0,50.0,445.14,444.4,0.0,0.0
pseudo32,11630,pseudo32,11679,0,50.0,466.44,466.2,0.0,0.0
pseudo32,11680,pseudo32,11729,0,50.0,450.14,445.1,0.0,0.0
pseudo32,11730,pseudo32,11779,1,49.0,469.16,467.9,0.94,0.04
pseudo32,11780,pseudo32,11829,0,50.0,449.28,448.9,0.0,0.0
pseudo32,11830,pseudo32,11879,1,49.0,435.94,432.8,3.06,0.0
pseudo32,11880,pseudo32,11929,0,50.0,422.96,422.96,0.0,0.0
pseudo32,11930,pseudo32,11979,0,50.0,436.44,436.4,0.0,0.0
pseudo32,11980,pseudo32,12029,0,50.0,439.84,439.84,0.0,0.0
pseudo32,12030,pseudo32,12079,0,50.0,411.3,411.3,0.0,0.0
pseudo32,12080,pseudo32,12129,0,50.0,416.06,416.06,0.0,0.0
pseudo32,12130,pseudo32,12179,0,50.0,440.84,440.84,0.0,0.0
pseudo32,12180,pseudo32,12229,0,50.0,430.22,430.0,0.0,0.0
pseudo32,12230,pseudo32,12279,0,50.0,416.34,416.34,0.0,0.0
pseudo32,12280,pseudo32,12329,0,50.0,429.82,429.82,0.0,0.0
pseudo32,12330,pseudo32,12379,0,50.0,453.06,452.2,0.0,0.0
pseudo32,12380,pseudo32,12429,0,50.0,446.7,446.7,0.0,0.0
pseudo32,12430,pseudo32,12479,0,50.0,457.52,457.52,0.0,0.0
pseudo32,12480,pseudo32,12529,1,49.0,493.18,490.22,2.96,0.0
pseudo32,12530,pseudo32,12579,0,50.0,500.46,500.04,0.0,0.0
pseudo32,12580,pseudo32,12629,0,50.0,502.52,502.44,0.0,0.0
pseudo32,12630,pseudo32,12679,0,50.0,487.1,487.08,0.0,0.0
pseudo32,12680,pseudo32,12729,0,50.0,461.12,461.1,0.0,0.0
pseudo32,12730,pseudo32,12779,0,50.0,437.82,437.48,0.0,0.0
pseudo32,12780,pseudo32,12829,0,50.0,439.54,439.12,0.0,0.0
pseudo32,12830,pseudo32,12879,0,50.0,453.54,453.54,0.0,0.0
pseudo32,12880,pseudo32,12929,0,50.0,447.24,447.24,0.0,0.0
pseudo32,12930,pseudo32,12979,0,50.0,451.46,451.46,0.0,0.0
pseudo32,12980,pseudo32,13029,0,50.0,436.08,435.6,0.0,0.0
pseudo32,13030,pseudo32,13079,0,50.0,443.22,443.12,0.0,0.0
pseudo32,13080,pseudo32,13129,0,50.0,474.8,474.66,0.0,0.0
pseudo32,13130,pseudo32,13179,0,50.0,468.46,468.3,0.0,0.0
pseudo32,13180,pseudo32,13229,0,50.0,469.32,469.3,0.0,0.0
pseudo32,13230,pseudo32,13279,0,50.0,472.0,471.98,0.0,0.0
pseudo32,13280,pseudo32,13329,0,50.0,438.6,438.58,0.0,0.0
pseudo32,13330,pseudo32,13379,0,50.0,408.84,408.7,0.0,0.0
pseudo32,13380,pseudo32,13429,0,50.0,413.86,413.86,0.0,0.0
pseudo32,13430,pseudo32,13479,0,50.0,426.62,426.6,0.0,0.0
pseudo32,13480,pseudo32,13529,0,50.0,435.14,435.14,0.0,0.0
pseudo32,13530,pseudo32,13579,0,50.0,411.9,411.9,0.0,0.0
pseudo32,13580,pseudo32,13629,0,50.0,380.22,380.06,0.0,0.0
pseudo32,13630,pseudo32,13679,0,50.0,407.56,407.46,0.0,0.0
pseudo32,13680,pseudo32,13729,0,50.0,432.78,432.78,0.0,0.0
pseudo32,13730,pseudo32,13779,0,50.0,427.52,427.48,0.0,0.0
pseudo32,13780,pseudo32,13829,0,50.0,435.14,435.14,0.0,0.0
pseudo32,13830,pseudo32,13879,0,50.0,432.02,432.0,0.0,0.0
pseudo32,13880,pseudo32,13929,0,50.0,428.02,427.62,0.0,0.0
pseudo32,13930,pseudo32,13979,0,50.0,440.38,440.08,0.0,0.0
pseudo32,13980,pseudo32,14029,0,50.0,461.82,461.82,0.0,0.0
pseudo32,14030,pseudo32,14079,0,50.0,463.54,463.5,0.0,0.0
pseudo32,14080,pseudo32,14129,0,50.0,438.76,438.76,0.0,0.0
pseudo32,14130,pseudo32,14179,0,50.0,412.94,412.4,0.0,0.0
pseudo32,14180,pseudo32,14229,0,50.0,417.56,417.36,0.0,0.0
pseudo32,14230,pseudo32,14279,0,50.0,462.6,462.6,0.0,0.0
pseudo32,14280,pseudo32,14329,0,50.0,481.58,481.46,0.0,0.0
pseudo32,14330,pseudo32,14379,0,50.0,476.46,476.4,0.0,0.0
pseudo32,14380,pseudo32,14429,0,50.0,481.66,481.42,0.0,0.0
pseudo32,14430,pseudo32,14479,0,50.0,516.66,516.64,0.0,0.0
pseudo32,14480,pseudo32,14529,0,50.0,526.26,526.24,0.0,0.0
pseudo32,14530,pseudo32,14579,0,50.0,519.08,518.92,0.0,0.0
pseudo32,14580,pseudo32,14629,0,50.0,514.4,514.38,0.0,0.0
pseudo32,14630,pseudo32,14679,0,50.0,493.84,493.84,0.0,0.0
pseudo32,14680,pseudo32,14729,0,50.0,492.56,492.46,0.0,0.0
pseudo32,14730,pseudo32,14779,0,50.0,451.36,451.12,0.0,0.0
pseudo32,14780,pseudo32,14829,0,50.0,416.18,416.16,0.0,0.0
pseudo32,14830,pseudo32,14879,0,50.0,392.8,392.72,0.0,0.0
pseudo32,14880,pseudo32,14929,0,50.0,340.34,340.34,0.0,0.0
pseudo32,14930,pseudo32,14979,0,50.0,318.2,317.96,0.0,0.0
pseudo32,14980,pseudo32,15029,0,50.0,344.12,343.92,0.0,0.0
pseudo32,15030,pseudo32,15079,0,50.0,361.64,361.58,0.0,0.0
pseudo32,15080,pseudo32,15129,0,50.0,349.44,349.44,0.0,0.0
pseudo32,15130,pseudo32,15179,0,50.0,359.54,359.38,0.0,0.0
pseudo32,15180,pseudo32,15229,0,50.0,384.0,383.96,0.0,0.0
pseudo32,15230,pseudo32,15279,0,50.0,386.26,386.26,0.0,0.0
pseudo32,15280,pseudo32,15329,0,50.0,388.62,388.58,0.0,0.0
pseudo32,15330,pseudo32,15379,0,50.0,392.54,392.36,0.0,0.0
pseudo32,15380,pseudo32,15429,0,50.0,377.14,377.14,0.0,0.0
pseudo32,15430,pseudo32,15479,0,50.0,396.82,396.82,0.0,0.0
pseudo32,15480,pseudo32,15529,0,50.0,425.7,425.7,0.0,0.0
pseudo32,15530,pseudo32,15579,0,50.0,386.5,386.5,0.0,0.0
pseudo32,15580,pseudo32,15629,0,50.0,356.82,356.78,0.0,0.0
pseudo32,15630,pseudo32,15679,0,50.0,395.64,395.64,0.0,0.0
pseudo32,15680,pseudo32,15729,0,50.0,438.6,438.24,0.0,0.0
pseudo32,15730,pseudo32,15779,0,50.0,439.36,439.34,0.0,0.0
pseudo32,15780,pseudo32,15829,0,50.0,445.54,445.54,0.0,0.0
pseudo32,15830,pseudo32,15879,0,50.0,473.28,473.28,0.0,0.0
pseudo32,15880,pseudo32,15929,0,50.0,490.9,490.9,0.0,0.0
pseudo32,15930,pseudo32,15979,0,50.0,468.5,468.5,0.0,0.0
pseudo32,15980,pseudo32,16029,0,50.0,442.64,442.58,0.0,0.0
pseudo32,16030,pseudo32,16079,0,50.0,426.82,426.82,0.0,0.0
pseudo32,16080,pseudo32,16129,0,50.0,405.84,405.84,0.0,0.0
pseudo32,16130,pseudo32,16179,0,50.0,376.04,376.02,0.0,0.0
pseudo32,16180,pseudo32,16229,0,50.0,388.66,388.62,0.0,0.0
pseudo32,16230,pseudo32,16279,0,50.0,424.36,424.22,0.0,0.0
pseudo32,16280,pseudo32,16329,0,50.0,425.56,425.54,0.0,0.0
pseudo32,16330,pseudo32,16379,0,50.0,451.94,451.92,0.0,0.0
pseudo32,16380,pseudo32,16429,0,50.0,466.9,466.88,0.0,0.0
pseudo32,16430,pseudo32,16479,0,50.0,505.6,505.6,0.0,0.0
pseudo32,16480,pseudo32,16529,0,50.0,546.88,546.8,0.0,0.0
pseudo32,16530,pseudo32,16579,0,50.0,527.5,527.48,0.0,0.0
pseudo32,16580,pseudo32,16629,0,50.0,536.38,536.0,0.0,0.0
pseudo32,16630,pseudo32,16679,0,50.0,539.56,539.12,0.0,0.0
pseudo32,16680,pseudo32,16729,0,50.0,476.86,476.4,0.0,0.0
pseudo32,16730,pseudo32,16779,0,50.0,439.02,438.64,0.0,0.0
pseudo32,16780,pseudo32,16829,0,50.0,451.68,451.68,0.0,0.0
pseudo32,16830,pseudo32,16879,0,50.0,450.6,450.3,0.0,0.0
pseudo32,16880,pseudo32,16929,0,50.0,437.48,437.42,0.0,0.0
pseudo32,16930,pseudo32,16979,0,50.0,454.84,454.84,0.0,0.0
pseudo32,16980,pseudo32,17029,0,50.0,475.08,474.82,0.0,0.0
pseudo32,17030,pseudo32,17079,0,50.0,505.52,505.52,0.0,0.0
pseudo32,17080,pseudo32,17129,0,50.0,529.34,529.34,0.0,0.0
pseudo32,17130,pseudo32,17179,0,50.0,518.08,518.04,0.0,0.0
pseudo32,17180,pseudo32,17229,0,50.0,463.26,463.22,0.0,0.0
pseudo32,17230,pseudo32,17279,0,50.0,460.46,460.44,0.0,0.0
pseudo32,17280,pseudo32,17329,0,50.0,488.36,488.36,0.0,0.0
pseudo32,17330,pseudo32,17379,0,50.0,444.22,444.22,0.0,0.0
pseudo32,17380,pseudo32,17429,0,50.0,405.74,405.56,0.0,0.0
pseudo32,17430,pseudo32,17479,0,50.0,396.9,396.9,0.0,0.0
pseudo32,17480,pseudo32,17529,0,50.0,396.16,396.16,0.0,0.0
pseudo32,17530,pseudo32,17579,0,50.0,412.24,411.96,0.0,0.0
pseudo32,17580,pseudo32,17629,0,50.0,445.9,445.32,0.0,0.0
pseudo32,17630,pseudo32,17679,0,50.0,462.06,461.54,0.0,0.0
pseudo32,17680,pseudo32,17729,0,50.0,437.0,436.82,0.0,0.0
pseudo32,17730,pseudo32,17779,0,50.0,435.3,435.26,0.0,0.0
pseudo32,17780,pseudo32,17829,0,50.0,419.38,419.38,0.0,0.0
pseudo32,17830,pseudo32,17879,0,50.0,395.74,395.74,0.0,0.0
pseudo32,17880,pseudo32,17929,0,50.0,440.2,440.18,0.0,0.0
pseudo32,17930,pseudo32,17979,0,50.0,465.9,465.7,0.0,0.0
pseudo32,17980,pseudo32,18029,0,50.0,455.92,455.84,0.0,0.0
pseudo32,18030,pseudo32,18079,0,50.0,420.74,420.7,0.0,0.0
pseudo32,18080,pseudo32,18129,0,50.0,397.68,397.68,0.0,0.0
pseudo32,18130,pseudo32,18179,0,50.0,420.8,420.76,0.0,0.0
pseudo32,18180,pseudo32,18229,0,50.0,425.52,425.52,0.0,0.0
pseudo32,18230,pseudo32,18279,0,50.0,440.28,440.26,0.0,0.0
pseudo32,18280,pseudo32,18329,0,50.0,448.92,448.92,0.0,0.0
pseudo32,18330,pseudo32,32587,0,50.0,300.78,300.26,0.0,0.0
pseudo32,32588,pseudo32,32637,0,50.0,224.46,213.98,0.0,0.0
pseudo32,32638,pseudo32,32687,0,50.0,323.68,320.12,0.0,0.0
pseudo32,32688,pseudo32,32737,0,50.0,323.8,323.02,0.0,0.0
pseudo32,32738,pseudo32,32787,0,50.0,334.68,334.68,0.0,0.0
pseudo32,32788,pseudo32,32837,1,49.0,336.06,335.62,0.34,0.04
pseudo32,32838,pseudo32,32887,0,50.0,326.98,326.98,0.0,0.0
pseudo32,32888,pseudo32,32937,1,49.0,324.84,321.54,3.26,0.0
pseudo32,32938,pseudo32,32987,0,50.0,317.86,317.5,0.0,0.0
pseudo32,32988,pseudo32,33037,0,50.0,301.4,301.1,0.0,0.0
pseudo32,33038,pseudo32,33087,0,50.0,282.44,282.44,0.0,0.0
pseudo32,33088,pseudo32,33137,0,50.0,284.92,284.88,0.0,0.0
pseudo32,33138,pseudo32,33187,0,50.0,294.04,292.72,0.0,0.0
pseudo32,33188,pseudo32,33237,0,50.0,304.32,303.72,0.0,0.0
pseudo32,33238,pseudo32,33287,0,50.0,327.96,327.88,0.0,0.0
pseudo32,33288,pseudo32,33337,1,49.0,317.02,313.84,3.18,0.0
pseudo32,33338,pseudo32,33387,0,50.0,335.66,335.46,0.0,0.0
pseudo32,33388,pseudo32,33437,0,50.0,384.06,384.06,0.0,0.0
pseudo32,33438,pseudo32,33487,0,50.0,361.56,361.56,0.0,0.0
pseudo32,33488,pseudo32,33537,0,50.0,309.56,309.56,0.0,0.0
pseudo32,33538,pseudo32,33587,0,50.0,310.96,310.96,0.0,0.0
pseudo32,33588,pseudo32,33637,0,50.0,320.92,320.82,0.0,0.0
pseudo32,33638,pseudo32,33687,0,50.0,310.46,310.46,0.0,0.0
pseudo32,33688,pseudo32,33737,0,50.0,306.9,306.9,0.0,0.0
pseudo32,33738,pseudo32,33787,0,50.0,305.88,305.84,0.0,0.0
pseudo32,33788,pseudo32,33837,0,50.0,294.64,294.54,0.0,0.0
pseudo32,33838,pseudo32,33887,0,50.0,296.1,296.1,0.0,0.0
pseudo32,33888,pseudo32,33937,0,50.0,301.06,301.06,0.0,0.0
pseudo32,33938,pseudo32,33987,0,50.0,315.0,315.0,0.0,0.0
pseudo32,33988,pseudo32,34037,0,50.0,316.6,316.6,0.0,0.0
pseudo32,34038,pseudo32,34087,0,50.0,304.56,304.56,0.0,0.0
pseudo32,34088,pseudo32,34137,0,50.0,288.56,288.54,0.0,0.0
pseudo32,34138,pseudo32,34187,0,50.0,287.92,287.92,0.0,0.0
pseudo32,34188,pseudo32,34237,0,50.0,316.36,316.36,0.0,0.0
pseudo32,34238,pseudo32,34287,0,50.0,298.56,298.56,0.0,0.0
pseudo32,34288,pseudo32,34337,1,49.0,284.38,281.36,3.02,0.0
pseudo32,34338,pseudo32,34387,0,50.0,289.72,289.62,0.0,0.0
pseudo32,34388,pseudo32,34437,0,50.0,273.76,273.76,0.0,0.0
pseudo32,34438,pseudo32,34487,0,50.0,286.12,286.12,0.0,0.0
pseudo32,34488,pseudo32,34537,0,50.0,298.04,298.04,0.0,0.0
pseudo32,34538,pseudo32,34587,0,50.0,279.36,279.26,0.0,0.0
